h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.015	0.003	-1.896	2	0.261	0.147	0.147	14.805	-5.964	
0.244	0.002	-1.813	1	0.261	0.147	0.820	12.575	-1.953	
0.401	0.003	-1.824	1	0.261	0.147	1.180	12.051	-1.904	
0.467	0.005	-1.694	1	0.261	0.147	1.353	13.242	-2.574	
0.185	0.002	-1.621	2	0.261	0.147	0.487	12.517	-6.763	
0.506	0.004	-1.638	1	0.261	0.147	1.459	12.001	-2.935	
0.064	0.004	-1.604	1	0.261	0.147	0.378	13.483	-3.172	
0.028	0.002	-1.473	1	0.261	0.147	0.247	13.864	-4.317	
0.209	0.004	-1.698	1	0.261	0.147	0.742	12.668	-2.553	
0.055	0.003	-1.661	3	0.261	0.147	0.202	13.194	-10.386	
0.156	0.002	-1.620	1	0.261	0.147	0.621	12.976	-3.057	
0.038	0.002	-1.624	2	0.261	0.147	0.204	14.117	-6.748	
0.078	0.004	-1.891	1	0.261	0.147	0.420	13.274	-1.629	
0.073	0.002	-1.719	2	0.261	0.147	0.348	12.776	-6.368	
0.088	0.002	-1.782	2	0.261	0.147	0.318	11.662	-6.185	
0.009	0.002	-1.880	1	0.261	0.147	0.141	13.947	-1.673	
0.399	0.001	-1.583	1	0.261	0.147	1.175	12.180	-3.334	
0.351	0.004	-1.425	3	0.261	0.147	0.783	9.676	-11.311	
0.202	0.002	-1.590	1	0.261	0.147	0.728	14.283	-3.281	
0.033	0.004	-1.811	1	0.261	0.147	0.267	14.826	-1.964	
0.127	0.005	-1.747	1	0.261	0.147	0.551	14.461	-2.274	
0.003	0.002	-1.879	2	0.261	0.147	0.055	14.436	-5.989	
0.012	0.004	-1.812	3	0.261	0.147	0.113	14.014	-10.271	
0.004	0.002	-1.805	2	0.261	0.147	0.070	12.846	-6.129	
0.266	0.004	-1.816	1	0.261	0.147	0.869	12.718	-1.940	
0.333	0.003	-2.023	1	0.261	0.147	1.021	12.048	-1.200	
0.450	0.003	-2.038	1	0.261	0.147	1.305	11.710	-1.160	
0.029	0.003	-1.976	2	0.261	0.147	0.176	15.134	-5.878	
0.005	0.005	-1.930	2	0.261	0.147	0.073	15.400	-5.921	
0.126	0.002	-2.069	1	0.261	0.147	0.547	12.727	-1.081	
0.054	0.003	-1.982	1	0.261	0.147	0.344	13.964	-1.320	
0.016	0.002	-1.750	1	0.261	0.147	0.184	13.634	-2.260	
0.349	0.003	-1.759	1	0.261	0.147	1.057	11.777	-2.216	
0.022	0.003	-1.436	3	0.261	0.147	0.164	10.711	-11.243	
0.135	0.004	-1.575	1	0.261	0.147	0.569	12.425	-3.402	
0.136	0.004	-1.701	2	0.261	0.147	0.405	12.745	-6.431	
0.054	0.003	-1.303	1	0.261	0.147	0.345	12.911	-6.431	
0.051	0.003	-1.299	4	0.261	0.147	0.178	14.672	-15.311	
0.261	0.002	-1.443	2	0.261	0.147	0.607	12.435	-7.913	
0.003	0.002	-1.651	4	0.261	0.147	0.058	12.317	-14.183	
0.178	0.003	-1.593	3	0.261	0.147	0.388	12.415	-10.543	
0.180	0.002	-1.817	1	0.261	0.147	0.676	12.529	-1.935	
0.141	0.002	-1.745	1	0.261	0.147	0.586	14.497	-2.290	
0.017	0.002	-1.794	1	0.261	0.147	0.192	13.817	-2.043	
0.092	0.002	-1.734	1	0.261	0.147	0.459	12.984	-2.345	
0.006	0.003	-1.447	2	0.261	0.147	0.091	15.119	-7.879	
0.052	0.003	-1.421	1	0.261	0.147	0.339	13.194	-4.877	
0.029	0.003	-1.345	4	0.261	0.147	0.148	12.358	-14.981	
0.007	0.002	-1.324	3	0.261	0.147	0.077	12.816	-12.126	
0.029	0.005	-1.363	3	0.261	0.147	0.162	13.060	-11.772	
0.005	0.002	-1.523	3	0.261	0.147	0.061	14.199	-10.791	
0.162	0.004	-1.507	2	0.261	0.147	0.448	12.149	-7.423	
0.539	0.003	-1.768	1	0.261	0.147	1.561	12.134	-2.167	
0.231	0.002	-1.980	1	0.261	0.147	0.791	12.605	-1.326	
0.312	0.003	-1.932	1	0.261	0.147	0.974	13.898	-1.484	
0.402	0.003	-1.944	1	0.261	0.147	1.186	13.799	-1.442	
0.349	0.003	-1.932	1	0.261	0.147	1.057	12.150	-1.481	
0.690	0.003	-1.916	1	0.261	0.147	2.154	11.761	-1.539	
0.583	0.002	-1.887	1	0.261	0.147	1.708	11.535	-1.643	
0.031	0.004	-1.749	1	0.261	0.147	0.259	13.485	-2.265	
0.043	0.002	-1.839	1	0.261	0.147	0.306	14.698	-1.840	
0.021	0.004	-1.618	1	0.261	0.147	0.209	13.723	-3.074	
0.218	0.002	-1.651	1	0.261	0.147	0.763	12.399	-2.847	
0.532	0.002	-1.824	1	0.261	0.147	1.539	11.868	-1.904	
0.426	0.002	-1.767	1	0.261	0.147	1.244	12.155	-2.172	
0.455	0.005	-1.878	1	0.261	0.147	1.317	12.273	-1.681	
0.447	0.002	-1.855	1	0.261	0.147	1.297	12.081	-1.772	
0.981	0.002	-1.806	1	0.261	0.147	10.326	9.884	-1.985	
0.817	0.004	-1.907	1	0.261	0.147	3.057	12.428	-1.569	
0.606	0.004	-1.802	2	0.261	0.147	1.507	8.037	-6.137	
0.584	0.002	-1.799	1	0.261	0.147	1.709	11.694	-2.020	
0.693	0.002	-1.777	1	0.261	0.147	2.168	12.146	-2.124	
0.714	0.004	-1.829	1	0.261	0.147	2.280	11.686	-1.881	
0.742	0.002	-1.859	1	0.261	0.147	2.445	12.025	-1.757	
0.806	0.002	-1.956	1	0.261	0.147	2.948	12.890	-1.402	
0.806	0.002	-1.956	1	0.261	0.147	2.948	12.890	-1.402	
0.633	0.002	-1.871	1	0.261	0.147	1.895	11.910	-1.707	
0.649	0.002	-1.936	1	0.261	0.147	1.957	11.198	-1.469	
0.761	0.003	-1.895	1	0.261	0.147	2.575	11.261	-1.615	
0.745	0.002	-1.884	1	0.261	0.147	2.464	11.315	-1.656	
0.652	0.004	-1.821	1	0.261	0.147	1.968	11.729	-1.919	
0.483	0.002	-1.809	1	0.261	0.147	1.394	11.897	-1.974	
0.364	0.002	-1.803	2	0.261	0.147	0.771	11.298	-6.135	
0.513	0.002	-1.834	1	0.261	0.147	1.483	13.479	-1.859	
0.425	0.004	-1.873	1	0.261	0.147	1.241	12.013	-1.700	
0.679	0.001	-1.941	1	0.261	0.147	2.101	12.177	-1.452	
0.843	0.003	-1.796	1	0.261	0.147	3.350	12.665	-2.031	
0.849	0.005	-1.830	1	0.261	0.147	3.424	12.314	-1.876	
0.849	0.005	-1.830	1	0.261	0.147	3.424	12.314	-1.876	
0.813	0.002	-1.812	1	0.261	0.147	3.015	12.771	-1.960	
0.864	0.003	-1.884	1	0.261	0.147	3.644	12.582	-1.657	
0.880	0.002	-1.875	1	0.261	0.147	3.907	12.183	-1.690	
0.821	0.002	-1.929	1	0.261	0.147	3.095	11.037	-1.493	
0.691	0.004	-1.811	1	0.261	0.147	2.156	12.151	-1.962	
0.506	0.002	-1.746	1	0.261	0.147	1.462	13.590	-2.282	
0.242	0.002	-1.802	1	0.261	0.147	0.817	12.457	-2.003	
0.065	0.003	-1.568	1	0.261	0.147	0.379	13.293	-3.452	
0.103	0.004	-1.621	3	0.261	0.147	0.283	13.009	-10.468	
0.040	0.005	-1.562	2	0.261	0.147	0.207	13.442	-7.072	
0.039	0.004	-1.587	3	0.261	0.147	0.218	13.119	-10.560	
0.006	0.002	-1.612	3	0.261	0.147	0.085	14.565	-10.490	
0.118	0.002	-1.664	2	0.261	0.147	0.373	12.687	-6.569	
0.012	0.003	-1.727	2	0.261	0.147	0.113	14.067	-6.341	
0.058	0.003	-1.755	3	0.261	0.147	0.230	10.943	-10.281	
0.003	0.004	-1.540	2	0.261	0.147	0.069	13.919	-7.202	
0.016	0.002	-1.650	3	0.261	0.147	0.115	14.812	-10.405	
0.013	0.002	-1.587	4	0.261	0.147	0.100	12.096	-14.188	
0.093	0.001	-1.841	1	0.261	0.147	0.465	11.558	-1.829	
0.170	0.003	-1.715	1	0.261	0.147	0.653	12.660	-2.455	
0.150	0.004	-1.667	1	0.261	0.147	0.605	12.257	-2.744	
0.017	0.001	-1.966	1	0.261	0.147	0.188	13.834	-1.369	
0.119	0.004	-2.000	1	0.261	0.147	0.530	14.499	-1.265	
0.090	0.002	-1.947	2	0.261	0.147	0.320	12.882	-5.903	
0.079	0.004	-2.012	3	0.261	0.147	0.272	11.097	-10.478	
0.019	0.003	-2.015	1	0.261	0.147	0.199	15.511	-1.224	
0.079	0.005	-1.981	1	0.261	0.147	0.424	13.055	-1.322	
0.211	0.002	-1.937	1	0.261	0.147	0.746	12.432	-1.466	
0.018	0.003	-1.838	2	0.261	0.147	0.138	13.980	-6.060	
0.060	0.002	-1.998	1	0.261	0.147	0.366	13.535	-1.273	
0.036	0.003	-2.029	1	0.261	0.147	0.279	13.647	-1.183	
0.023	0.002	-1.993	1	0.261	0.147	0.221	13.591	-1.288	
0.049	0.003	-1.814	1	0.261	0.147	0.329	13.507	-1.947	
0.073	0.002	-1.697	1	0.261	0.147	0.405	13.395	-2.560	
0.041	0.003	-1.782	2	0.261	0.147	0.210	13.238	-6.185	
0.003	0.004	-1.680	4	0.261	0.147	0.046	14.238	-14.202	
0.074	0.002	-2.081	1	0.261	0.147	0.407	13.039	-1.049	
0.035	0.002	-2.041	2	0.261	0.147	0.232	11.258	-5.842	
0.150	0.002	-2.064	1	0.261	0.147	0.606	12.668	-1.091	
0.068	0.002	-2.031	1	0.261	0.147	0.389	13.846	-1.179	
0.043	0.003	-1.949	1	0.261	0.147	0.306	13.562	-1.425	
0.175	0.002	-1.739	1	0.261	0.147	0.666	12.908	-2.319	
0.366	0.004	-1.890	1	0.261	0.147	1.097	12.280	-1.634	
0.466	0.002	-1.921	1	0.261	0.147	1.350	13.244	-1.519	
0.612	0.005	-1.878	1	0.261	0.147	1.808	11.170	-1.681	
0.535	0.002	-1.769	1	0.261	0.147	1.550	13.532	-2.165	
0.601	0.004	-1.778	1	0.261	0.147	1.774	13.397	-2.118	
0.685	0.003	-1.874	1	0.261	0.147	2.127	11.755	-1.697	
0.546	0.003	-1.861	1	0.261	0.147	1.584	11.882	-1.746	
0.444	0.004	-2.012	2	0.261	0.147	1.050	11.120	-5.855	
0.257	0.002	-2.019	1	0.261	0.147	0.851	14.129	-1.212	
0.511	0.002	-2.001	1	0.261	0.147	1.478	12.029	-1.263	
0.454	0.004	-1.902	1	0.261	0.147	1.313	11.596	-1.587	
0.190	0.003	-1.726	1	0.261	0.147	0.698	12.585	-2.393	
0.262	0.001	-1.871	1	0.261	0.147	0.861	12.727	-1.707	
0.084	0.003	-1.685	1	0.261	0.147	0.437	13.310	-2.629	
0.004	0.003	-1.413	4	0.261	0.147	0.064	13.769	-14.609	
0.010	0.003	-1.411	3	0.261	0.147	0.097	14.030	-11.404	
0.016	0.002	-1.434	3	0.261	0.147	0.109	12.321	-11.256	
0.009	0.003	-1.338	2	0.261	0.147	0.099	15.299	-8.958	
0.165	0.003	-1.675	1	0.261	0.147	0.642	12.987	-2.692	
0.012	0.002	-1.552	3	0.261	0.147	0.092	14.035	-10.677	
0.013	0.001	-1.739	2	0.261	0.147	0.119	14.080	-6.306	
0.003	0.004	-1.775	2	0.261	0.147	0.055	14.500	-6.204	
0.001	0.002	-1.747	1	0.261	0.147	0.048	13.964	-2.275	
0.017	0.002	-1.824	2	0.261	0.147	0.163	12.453	-6.089	
0.080	0.003	-1.936	1	0.261	0.147	0.426	12.816	-1.469	
0.177	0.002	-2.019	1	0.261	0.147	0.668	12.947	-1.212	
0.195	0.003	-1.853	1	0.261	0.147	0.710	12.409	-1.779	
0.108	0.003	-1.819	3	0.261	0.147	0.323	10.301	-10.272	
0.164	0.002	-2.002	2	0.261	0.147	0.451	12.882	-5.860	
0.011	0.004	-1.960	3	0.261	0.147	0.096	16.395	-10.393	
0.206	0.004	-1.976	1	0.261	0.147	0.736	13.847	-1.338	
0.185	0.002	-1.944	1	0.261	0.147	0.689	13.912	-1.443	
0.004	0.002	-1.931	1	0.261	0.147	0.090	14.255	-1.487	
0.001	0.002	-1.881	3	0.261	0.147	0.034	14.559	-10.304	
0.067	0.004	-2.005	1	0.261	0.147	0.387	13.511	-1.253	
0.006	0.002	-2.002	1	0.261	0.147	0.113	14.117	-1.261	
0.261	0.003	-1.903	1	0.261	0.147	0.854	12.560	-1.587	
0.248	0.002	-2.030	1	0.261	0.146	0.831	14.152	-1.182	
0.485	0.004	-1.942	1	0.261	0.147	1.401	11.902	-1.450	
0.498	0.003	-2.032	1	0.261	0.146	1.436	11.757	-1.175	
0.002	0.002	-2.093	1	0.261	0.146	0.062	14.603	-1.022	
0.152	0.002	-2.069	1	0.261	0.146	0.610	12.642	-1.080	
0.188	0.003	-2.081	1	0.261	0.146	0.695	12.501	-1.050	
0.099	0.002	-2.081	1	0.261	0.146	0.477	13.278	-1.050	
0.126	0.003	-1.865	1	0.261	0.146	0.545	13.004	-1.731	
0.431	0.002	-1.914	1	0.261	0.146	1.255	12.281	-1.546	
0.537	0.002	-1.862	2	0.261	0.146	1.099	11.767	-6.018	
0.464	0.002	-1.854	1	0.261	0.146	1.345	13.577	-1.775	
0.473	0.005	-1.946	1	0.261	0.146	1.369	13.230	-1.435	
0.253	0.001	-1.955	1	0.261	0.146	0.839	12.667	-1.406	
0.256	0.002	-2.012	1	0.261	0.146	0.846	12.298	-1.231	
0.016	0.003	-1.852	1	0.261	0.146	0.183	15.577	-1.782	
0.048	0.001	-1.673	1	0.261	0.146	0.325	13.649	-2.704	
0.003	0.003	-1.814	2	0.261	0.146	0.054	13.889	-6.109	
0.025	0.004	-1.830	1	0.261	0.146	0.234	15.369	-1.876	
0.096	0.004	-1.921	2	0.261	0.146	0.333	12.856	-5.932	
0.091	0.003	-2.020	2	0.261	0.146	0.322	13.170	-5.851	
0.013	0.003	-1.805	3	0.261	0.146	0.106	12.751	-10.270	
0.002	0.002	-1.770	4	0.261	0.146	0.035	13.849	-14.333	
0.430	0.002	-1.857	1	0.261	0.146	1.254	12.152	-1.763	
0.310	0.005	-1.808	2	0.261	0.146	0.789	11.984	-6.124	
0.277	0.002	-1.828	1	0.261	0.146	0.893	12.605	-1.888	
0.049	0.001	-1.862	1	0.261	0.146	0.327	14.635	-1.743	
0.103	0.004	-1.949	2	0.261	0.146	0.346	12.927	-5.901	
0.014	0.004	-1.965	1	0.261	0.146	0.174	15.524	-1.375	
0.093	0.001	-2.087	1	0.261	0.146	0.461	12.973	-1.036	
0.161	0.004	-2.036	2	0.261	0.146	0.558	10.583	-5.844	
0.387	0.003	-2.028	1	0.261	0.146	1.148	12.441	-1.186	
0.494	0.002	-2.013	1	0.261	0.146	1.425	11.851	-1.229	
0.543	0.004	-2.032	1	0.261	0.146	1.577	13.515	-1.176	
0.564	0.003	-1.921	1	0.261	0.146	1.638	11.912	-1.521	
0.417	0.002	-1.761	1	0.261	0.146	1.220	11.933	-2.206	
0.017	0.003	-1.852	2	0.261	0.146	0.163	12.517	-6.035	
0.128	0.003	-1.921	1	0.261	0.146	0.554	13.163	-1.522	
0.279	0.002	-2.073	1	0.261	0.146	0.899	12.484	-1.070	
0.322	0.003	-2.025	1	0.261	0.146	0.995	12.584	-1.194	
0.274	0.003	-2.035	1	0.261	0.146	0.886	12.359	-1.169	
0.089	0.001	-1.932	3	0.261	0.146	0.261	13.559	-10.356	
0.120	0.003	-1.892	1	0.261	0.146	0.533	12.838	-1.626	
0.103	0.004	-1.816	1	0.261	0.146	0.490	12.933	-1.938	
0.037	0.004	-1.710	1	0.261	0.146	0.284	13.359	-2.483	
0.030	0.002	-1.860	1	0.261	0.146	0.252	13.863	-1.753	
0.252	0.002	-1.810	2	0.261	0.146	0.593	11.322	-6.119	
0.055	0.004	-1.789	2	0.261	0.146	0.246	14.379	-6.167	
0.104	0.002	-1.891	2	0.261	0.146	0.349	13.058	-5.971	
0.154	0.002	-1.773	1	0.261	0.146	0.615	12.860	-2.144	
0.062	0.003	-1.661	4	0.261	0.146	0.220	11.254	-14.188	
0.025	0.002	-1.782	2	0.261	0.146	0.165	13.675	-6.185	
0.433	0.004	-1.661	1	0.261	0.146	1.258	12.176	-2.778	
0.197	0.002	-1.675	2	0.261	0.146	0.506	12.031	-6.525	
0.143	0.005	-1.692	1	0.261	0.146	0.589	13.071	-2.587	
0.253	0.002	-1.746	1	0.261	0.146	0.840	12.666	-2.284	
0.029	0.003	-1.895	2	0.261	0.146	0.176	14.320	-5.965	
0.156	0.003	-1.865	2	0.261	0.146	0.532	12.182	-6.012	
0.150	0.002	-1.894	1	0.261	0.146	0.609	14.460	-1.618	
0.040	0.002	-1.868	1	0.261	0.146	0.294	13.399	-1.718	
0.142	0.003	-1.845	3	0.261	0.146	0.338	13.079	-10.281	
0.002	0.002	-1.985	1	0.261	0.146	0.071	15.023	-1.310	
0.080	0.003	-1.960	1	0.261	0.146	0.426	13.005	-1.388	
0.011	0.002	-2.065	1	0.261	0.146	0.150	13.900	-1.091	
0.005	0.002	-2.037	1	0.261	0.146	0.101	14.596	-1.163	
0.034	0.002	-2.094	3	0.261	0.146	0.156	13.500	-10.645	
0.036	0.004	-1.944	1	0.261	0.146	0.279	13.618	-1.443	
0.047	0.003	-1.950	1	0.261	0.146	0.320	13.234	-1.422	
0.064	0.003	-1.844	2	0.261	0.146	0.267	13.301	-6.050	
0.103	0.004	-1.999	1	0.261	0.146	0.491	14.575	-1.270	
0.306	0.001	-2.040	2	0.261	0.146	0.824	9.553	-5.843	
0.050	0.002	-2.048	1	0.261	0.146	0.332	13.996	-1.134	
0.009	0.003	-1.871	2	0.261	0.146	0.120	13.404	-6.002	
0.118	0.004	-1.910	1	0.261	0.146	0.529	14.597	-1.561	
0.014	0.003	-1.953	1	0.261	0.146	0.174	15.200	-1.412	
0.007	0.002	-1.911	2	0.261	0.146	0.083	14.919	-5.944	
0.116	0.003	-1.944	1	0.261	0.146	0.524	14.511	-1.442	
0.072	0.003	-1.947	1	0.261	0.146	0.401	12.675	-1.432	
0.150	0.003	-1.928	1	0.261	0.146	0.606	12.725	-1.495	
0.058	0.002	-1.994	1	0.261	0.146	0.359	12.982	-1.283	
0.003	0.003	-1.857	1	0.261	0.146	0.079	14.141	-1.763	
0.052	0.003	-1.803	3	0.261	0.146	0.249	10.227	-10.270	
0.054	0.002	-1.845	2	0.261	0.146	0.245	13.644	-6.046	
0.071	0.002	-1.837	2	0.261	0.146	0.281	13.015	-6.062	
0.007	0.004	-1.898	2	0.261	0.146	0.083	13.874	-5.962	
0.379	0.003	-1.822	1	0.261	0.146	1.127	12.374	-1.911	
0.226	0.003	-1.816	1	0.261	0.146	0.781	14.118	-1.942	
0.263	0.002	-1.817	1	0.261	0.146	0.862	12.566	-1.937	
0.033	0.003	-2.020	1	0.261	0.146	0.266	13.419	-1.210	
0.124	0.005	-1.977	1	0.261	0.146	0.543	12.722	-1.335	
0.009	0.001	-1.881	3	0.261	0.146	0.092	12.556	-10.304	
0.019	0.003	-1.809	1	0.261	0.146	0.199	13.753	-1.971	
0.044	0.002	-1.997	1	0.261	0.146	0.310	13.294	-1.275	
0.168	0.002	-2.010	1	0.261	0.146	0.649	12.667	-1.238	
0.082	0.004	-2.050	1	0.261	0.146	0.432	13.354	-1.127	
0.081	0.002	-2.041	1	0.261	0.146	0.429	13.253	-1.152	
0.124	0.002	-1.956	3	0.261	0.146	0.358	9.394	-10.388	
0.067	0.003	-1.881	1	0.261	0.146	0.386	13.854	-1.668	
0.049	0.002	-1.882	1	0.261	0.146	0.328	14.632	-1.664	
0.022	0.003	-1.897	3	0.261	0.146	0.135	14.834	-10.318	
0.227	0.003	-1.926	2	0.261	0.146	0.553	10.841	-5.926	
0.083	0.003	-1.797	1	0.261	0.146	0.433	13.165	-2.029	
0.066	0.003	-1.745	1	0.261	0.146	0.381	12.709	-2.290	
0.057	0.002	-1.786	2	0.261	0.146	0.287	13.343	-6.174	
0.024	0.001	-1.763	1	0.261	0.146	0.227	15.393	-2.195	
0.057	0.002	-1.766	1	0.261	0.146	0.355	13.230	-2.180	
0.183	0.002	-1.714	1	0.261	0.146	0.682	12.578	-2.460	
0.003	0.002	-1.438	4	0.261	0.146	0.055	12.390	-14.504	
0.004	0.003	-1.318	2	0.261	0.146	0.063	14.262	-9.191	
0.278	0.002	-1.454	3	0.261	0.146	0.518	11.925	-11.134	
0.272	0.002	-1.503	1	0.261	0.146	0.884	12.541	-4.020	
0.008	0.003	-1.321	3	0.261	0.146	0.077	15.114	-12.154	
0.025	0.002	-1.550	3	0.261	0.146	0.133	13.466	-10.683	
0.021	0.003	-1.562	2	0.261	0.146	0.151	15.490	-7.069	
0.005	0.002	-1.546	2	0.261	0.146	0.075	12.487	-7.164	
0.008	0.003	-1.339	4	0.261	0.146	0.077	15.039	-15.020	
0.266	0.002	-1.353	2	0.261	0.146	0.614	12.122	-8.789	
0.042	0.004	-1.543	2	0.261	0.146	0.214	13.141	-7.183	
0.006	0.002	-1.670	1	0.261	0.146	0.112	14.277	-2.723	
0.003	0.003	-1.760	4	0.261	0.146	0.040	14.054	-14.313	
0.017	0.003	-1.837	1	0.261	0.146	0.192	13.747	-1.849	
0.007	0.002	-1.946	1	0.261	0.146	0.123	13.994	-1.436	
0.039	0.004	-2.099	1	0.261	0.146	0.291	13.369	-1.007	
0.010	0.003	-2.098	1	0.261	0.146	0.146	15.753	-1.011	
0.017	0.002	-2.058	2	0.261	0.146	0.135	15.200	-5.837	
0.096	0.003	-1.939	1	0.261	0.146	0.472	13.316	-1.458	
0.047	0.003	-1.830	2	0.261	0.146	0.227	13.254	-6.077	
0.002	0.003	-1.533	2	0.261	0.146	0.050	15.468	-7.246	
0.066	0.004	-1.672	2	0.261	0.146	0.271	13.117	-6.541	
0.015	0.003	-1.714	2	0.261	0.146	0.127	14.365	-6.386	
0.123	0.002	-1.685	2	0.261	0.146	0.383	12.997	-6.489	
0.065	0.006	-1.598	4	0.261	0.146	0.226	11.194	-14.182	
0.399	0.002	-1.992	1	0.261	0.146	1.175	11.971	-1.290	
0.622	0.002	-2.026	1	0.261	0.146	1.850	11.518	-1.193	
0.234	0.004	-1.919	1	0.261	0.146	0.798	12.355	-1.526	
0.148	0.003	-1.868	2	0.261	0.146	0.517	11.826	-6.007	
0.178	0.003	-1.914	1	0.261	0.146	0.671	14.267	-1.546	
0.110	0.004	-1.988	3	0.261	0.146	0.293	13.576	-10.437	
0.171	0.004	-1.741	1	0.261	0.146	0.655	12.675	-2.310	
0.013	0.005	-1.771	4	0.261	0.146	0.106	14.812	-14.336	
0.026	0.003	-1.776	3	0.261	0.146	0.152	12.004	-10.273	
0.005	0.004	-1.647	2	0.261	0.146	0.087	13.353	-6.644	
0.006	0.002	-1.589	1	0.261	0.146	0.116	14.090	-3.292	
0.159	0.004	-1.588	3	0.261	0.146	0.372	9.946	-10.556	
0.003	0.002	-1.447	1	0.261	0.146	0.074	14.423	-4.584	
0.005	0.004	-1.546	4	0.261	0.146	0.062	15.516	-14.228	
0.175	0.003	-1.629	1	0.261	0.146	0.664	12.474	-2.997	
0.149	0.004	-1.471	4	0.261	0.147	0.336	9.181	-14.391	
0.456	0.002	-1.359	2	0.261	0.147	0.932	9.967	-8.719	
0.780	0.003	-1.410	1	0.261	0.147	2.716	11.151	-5.000	
0.548	0.002	-1.403	1	0.261	0.147	1.590	11.754	-5.087	
0.425	0.003	-1.474	1	0.261	0.147	1.241	12.364	-4.308	
0.466	0.002	-1.332	1	0.261	0.147	1.349	13.244	-6.013	
0.555	0.002	-1.265	2	0.261	0.147	1.363	8.031	-9.888	
0.061	0.002	-1.310	4	0.261	0.147	0.220	12.283	-15.223	
0.050	0.002	-1.241	4	0.261	0.147	0.198	12.676	-15.845	
0.118	0.003	-1.343	1	0.261	0.147	0.527	12.842	-5.860	
0.022	0.002	-1.621	1	0.261	0.147	0.214	13.502	-3.056	
0.147	0.003	-1.587	4	0.261	0.147	0.350	10.004	-14.188	
0.085	0.001	-1.590	4	0.261	0.147	0.220	11.867	-14.186	
0.044	0.005	-1.626	2	0.261	0.147	0.262	12.521	-6.738	
0.007	0.001	-1.430	1	0.261	0.147	0.121	14.498	-4.767	
0.036	0.003	-1.638	1	0.261	0.147	0.280	13.388	-2.934	
0.010	0.003	-1.823	3	0.261	0.147	0.085	14.382	-10.273	
0.001	0.003	-1.662	3	0.261	0.147	0.033	13.851	-10.385	
0.112	0.003	-1.580	3	0.261	0.147	0.323	13.212	-10.581	
0.052	0.002	-1.745	1	0.261	0.147	0.336	13.273	-2.285	
0.611	0.002	-1.638	1	0.261	0.147	1.808	11.608	-2.935	
0.579	0.002	-1.761	1	0.261	0.147	1.695	13.346	-2.206	
0.229	0.002	-1.739	2	0.261	0.147	0.556	12.635	-6.305	
0.003	0.001	-1.836	1	0.261	0.147	0.085	13.943	-1.851	
0.141	0.002	-1.487	1	0.261	0.147	0.585	14.074	-4.174	
0.372	0.002	-1.516	1	0.261	0.147	1.111	12.813	-3.898	
0.603	0.001	-1.474	2	0.261	0.147	1.258	11.543	-7.666	
0.931	0.002	-1.484	1	0.261	0.147	5.301	10.563	-4.199	
0.876	0.003	-1.553	1	0.261	0.147	3.838	10.872	-3.578	
0.538	0.003	-1.571	1	0.261	0.147	1.558	11.729	-3.428	
0.519	0.004	-1.568	1	0.261	0.147	1.500	11.713	-3.453	
0.737	0.004	-1.639	2	0.261	0.147	2.075	7.784	-6.676	
0.652	0.004	-1.601	1	0.261	0.147	1.974	12.239	-3.199	
0.708	0.004	-1.644	1	0.261	0.147	2.248	11.391	-2.891	
0.676	0.002	-1.542	2	0.261	0.147	1.477	11.544	-7.195	
0.606	0.004	-1.528	2	0.261	0.147	1.268	9.823	-7.279	
0.356	0.004	-1.567	1	0.261	0.147	1.072	12.478	-3.462	
0.121	0.002	-1.566	2	0.261	0.147	0.450	10.156	-7.048	
0.120	0.002	-1.609	4	0.261	0.147	0.290	11.217	-14.179	
0.018	0.003	-1.585	4	0.261	0.147	0.099	13.762	-14.189	
0.315	0.004	-1.594	1	0.261	0.147	0.978	12.238	-3.251	
0.594	0.003	-1.721	1	0.261	0.147	1.749	12.985	-2.416	
0.586	0.002	-1.747	1	0.261	0.147	1.718	11.879	-2.274	
0.546	0.002	-1.758	1	0.261	0.147	1.583	11.915	-2.218	
0.402	0.002	-1.716	1	0.261	0.147	1.183	11.974	-2.446	
0.052	0.002	-1.625	1	0.261	0.147	0.337	12.899	-3.027	
0.055	0.003	-1.744	3	0.261	0.147	0.220	13.931	-10.287	
0.006	0.004	-1.941	1	0.261	0.147	0.112	14.098	-1.450	
0.132	0.002	-1.977	1	0.261	0.147	0.563	12.701	-1.336	
0.139	0.003	-1.947	2	0.261	0.147	0.408	12.104	-5.903	
0.554	0.003	-2.097	1	0.261	0.147	1.610	11.697	-1.011	
0.665	0.002	-2.043	1	0.261	0.147	2.040	11.863	-1.145	
0.141	0.002	-1.976	1	0.261	0.147	0.585	13.035	-1.337	
0.116	0.005	-2.042	1	0.261	0.147	0.524	14.511	-1.149	
0.077	0.002	-2.088	1	0.261	0.147	0.418	13.776	-1.034	
0.001	0.001	-1.908	4	0.261	0.147	0.027	14.421	-14.711	
0.072	0.004	-1.779	3	0.261	0.147	0.232	12.659	-10.273	
0.296	0.003	-1.733	1	0.261	0.147	0.938	13.936	-2.354	
0.160	0.003	-1.742	1	0.261	0.147	0.631	12.604	-2.301	
0.038	0.002	-1.977	1	0.261	0.147	0.285	13.451	-1.336	
0.102	0.005	-1.954	1	0.261	0.147	0.486	13.090	-1.409	
0.105	0.004	-2.016	1	0.261	0.147	0.496	14.564	-1.220	
0.068	0.002	-2.017	1	0.261	0.147	0.391	13.133	-1.218	
