h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.064	0.002	-1.691	1	0.283	0.075	0.369	16.889	-2.839	
0.041	0.003	-1.667	1	0.283	0.075	0.292	15.964	-3.002	
0.252	0.002	-1.592	1	0.283	0.075	0.821	14.690	-3.573	
0.002	0.002	-1.621	3	0.283	0.075	0.046	15.855	-10.761	
0.023	0.001	-1.594	1	0.282	0.075	0.217	14.170	-3.562	
0.251	0.003	-1.816	1	0.283	0.075	0.819	15.206	-2.122	
0.103	0.002	-1.791	1	0.283	0.075	0.480	16.080	-2.252	
0.414	0.003	-1.792	1	0.283	0.075	1.191	15.172	-2.245	
0.627	0.004	-1.818	1	0.283	0.075	1.835	15.067	-2.113	
0.495	0.002	-1.859	1	0.283	0.075	1.402	15.827	-1.924	
0.698	0.005	-1.994	1	0.283	0.075	2.152	14.587	-1.408	
0.737	0.004	-1.974	1	0.283	0.075	2.369	13.476	-1.472	
0.818	0.003	-2.023	1	0.283	0.075	3.001	12.911	-1.316	
0.441	0.004	-1.975	1	0.283	0.075	1.257	12.217	-1.469	
0.426	0.003	-1.999	1	0.283	0.075	1.219	12.607	-1.391	
0.521	0.001	-1.942	1	0.283	0.075	1.482	10.294	-1.585	
0.254	0.002	-1.983	1	0.283	0.075	0.827	10.018	-1.442	
0.239	0.002	-2.021	1	0.283	0.075	0.794	11.884	-1.323	
0.114	0.002	-1.924	1	0.283	0.075	0.509	12.563	-1.654	
0.259	0.003	-1.965	1	0.283	0.075	0.836	11.830	-1.504	
0.264	0.003	-2.122	1	0.283	0.075	0.849	12.505	-1.047	
0.190	0.002	-2.090	1	0.283	0.075	0.686	12.484	-1.126	
0.258	0.002	-2.128	1	0.283	0.075	0.834	12.329	-1.032	
0.142	0.002	-2.052	2	0.283	0.075	0.432	9.653	-5.946	
0.102	0.001	-2.082	1	0.283	0.075	0.476	12.334	-1.148	
0.009	0.003	-1.990	3	0.283	0.075	0.104	9.993	-10.564	
0.038	0.001	-1.972	1	0.283	0.075	0.282	9.706	-1.480	
0.065	0.002	-2.007	1	0.283	0.075	0.387	7.738	-1.364	
0.008	0.003	-1.859	3	0.283	0.075	0.092	7.917	-10.456	
0.111	0.004	-1.975	1	0.283	0.075	0.499	10.548	-1.470	
0.005	0.002	-1.964	1	0.283	0.075	0.099	10.665	-1.506	
0.013	0.002	-1.853	3	0.283	0.075	0.104	7.976	-10.455	
0.006	0.001	-1.814	3	0.283	0.075	0.093	10.410	-10.457	
0.235	0.002	-1.929	2	0.283	0.075	0.557	7.650	-6.064	
0.013	0.002	-2.041	2	0.283	0.075	0.137	8.908	-5.952	
0.020	0.002	-2.116	2	0.283	0.075	0.146	6.968	-5.925	
0.058	0.002	-2.059	1	0.283	0.075	0.350	12.714	-1.209	
0.252	0.003	-1.989	1	0.283	0.075	0.821	11.891	-1.424	
0.043	0.001	-2.057	1	0.283	0.075	0.302	11.123	-1.215	
0.048	0.002	-2.039	2	0.283	0.075	0.225	8.217	-5.953	
0.009	0.005	-1.879	1	0.283	0.075	0.131	13.254	-1.835	
0.118	0.002	-2.059	1	0.283	0.075	0.536	9.221	-1.211	
0.123	0.003	-2.078	1	0.283	0.075	0.532	9.985	-1.159	
0.002	0.003	-2.117	2	0.283	0.075	0.053	11.669	-5.925	
0.002	0.001	-1.937	3	0.283	0.075	0.034	3.377	-10.502	
0.043	0.002	-1.922	1	0.283	0.075	0.309	9.323	-1.662	
0.138	0.001	-1.974	1	0.283	0.075	0.567	10.090	-1.474	
0.147	0.003	-2.142	1	0.283	0.075	0.588	10.386	-0.998	
0.028	0.002	-2.047	1	0.283	0.075	0.240	11.114	-1.245	
0.018	0.000	-2.086	2	0.283	0.075	0.161	9.828	-5.932	
0.039	0.003	-2.096	1	0.283	0.075	0.283	12.003	-1.110	
0.044	0.003	-2.131	1	0.283	0.075	0.304	11.672	-1.023	
0.014	0.003	-2.034	3	0.283	0.075	0.101	10.130	-10.630	
0.221	0.002	-2.091	1	0.283	0.075	0.754	10.896	-1.123	
0.111	0.005	-2.056	1	0.283	0.075	0.500	11.114	-1.217	
0.186	0.001	-2.004	2	0.283	0.075	0.603	8.223	-5.979	
0.142	0.004	-2.056	1	0.283	0.075	0.576	12.502	-1.220	
0.009	0.001	-2.123	2	0.283	0.075	0.120	12.238	-5.924	
0.002	0.002	-2.046	1	0.283	0.075	0.058	14.083	-1.247	
0.267	0.003	-2.057	2	0.283	0.075	0.746	8.712	-5.943	
0.006	0.003	-2.052	3	0.283	0.075	0.066	12.824	-10.662	
0.155	0.002	-2.075	1	0.283	0.075	0.607	10.224	-1.166	
0.028	0.002	-2.083	1	0.283	0.075	0.239	14.311	-1.144	
0.042	0.003	-1.894	2	0.283	0.075	0.210	12.652	-6.120	
0.061	0.005	-1.967	1	0.283	0.075	0.361	14.779	-1.498	
0.005	0.002	-1.852	2	0.283	0.075	0.087	14.589	-6.205	
0.007	0.001	-1.833	2	0.283	0.075	0.085	12.460	-6.248	
0.030	0.002	-1.924	2	0.283	0.075	0.179	13.229	-6.072	
0.008	0.003	-1.922	1	0.283	0.075	0.126	15.613	-1.663	
0.075	0.004	-1.981	3	0.283	0.075	0.241	13.005	-10.552	
0.094	0.003	-2.074	1	0.283	0.075	0.456	13.422	-1.168	
0.006	0.002	-2.039	2	0.283	0.075	0.077	15.396	-5.953	
0.057	0.003	-1.985	1	0.283	0.075	0.349	13.434	-1.435	
0.076	0.003	-1.879	1	0.283	0.075	0.408	13.384	-1.836	
0.083	0.003	-1.906	1	0.283	0.075	0.426	14.010	-1.724	
0.003	0.003	-1.844	3	0.283	0.075	0.045	13.958	-10.454	
0.002	0.002	-1.747	1	0.283	0.075	0.065	15.398	-2.494	
0.037	0.003	-1.852	1	0.283	0.075	0.276	12.606	-1.954	
0.075	0.002	-1.795	1	0.283	0.075	0.404	13.312	-2.232	
0.015	0.003	-1.987	2	0.283	0.075	0.124	14.876	-5.994	
0.150	0.002	-2.071	1	0.283	0.075	0.595	13.040	-1.176	
0.105	0.003	-2.108	1	0.283	0.075	0.486	13.329	-1.080	
0.081	0.002	-2.031	2	0.283	0.075	0.383	11.614	-5.958	
0.208	0.003	-2.123	1	0.283	0.075	0.725	14.281	-1.042	
0.083	0.002	-2.071	1	0.283	0.075	0.426	14.401	-1.177	
0.064	0.004	-2.042	1	0.283	0.075	0.370	16.127	-1.257	
0.106	0.003	-1.974	2	0.283	0.075	0.426	15.467	-6.007	
0.004	0.003	-1.962	2	0.283	0.075	0.073	19.977	-6.022	
0.107	0.004	-1.798	1	0.283	0.075	0.490	16.750	-2.214	
0.241	0.002	-1.825	1	0.283	0.075	0.798	16.458	-2.081	
0.017	0.004	-1.844	3	0.283	0.075	0.126	19.389	-10.454	
0.046	0.006	-1.840	1	0.283	0.075	0.311	17.120	-2.010	
0.006	0.004	-1.890	2	0.283	0.075	0.082	19.238	-6.128	
0.102	0.004	-1.884	1	0.283	0.075	0.478	16.481	-1.816	
0.008	0.002	-1.866	2	0.283	0.075	0.119	16.628	-6.174	
0.247	0.003	-1.806	1	0.283	0.075	0.811	16.222	-2.172	
0.190	0.002	-1.809	1	0.283	0.075	0.685	16.583	-2.161	
0.152	0.004	-1.781	2	0.283	0.075	0.424	15.085	-6.389	
0.002	0.003	-1.873	1	0.283	0.075	0.064	19.390	-1.863	
0.111	0.002	-1.815	1	0.283	0.075	0.499	18.381	-2.129	
0.258	0.004	-1.665	1	0.283	0.075	0.835	17.424	-3.018	
0.523	0.002	-1.751	1	0.283	0.075	1.483	16.602	-2.473	
0.490	0.002	-1.732	1	0.283	0.075	1.388	16.352	-2.581	
0.601	0.004	-1.747	1	0.283	0.075	1.741	15.513	-2.494	
0.835	0.004	-1.933	1	0.283	0.075	3.183	16.032	-1.620	
0.927	0.004	-1.952	1	0.283	0.075	5.046	15.700	-1.551	
0.934	0.004	-1.932	1	0.283	0.075	5.327	14.764	-1.622	
0.893	0.005	-1.947	1	0.283	0.075	4.089	15.620	-1.569	
0.940	0.002	-1.973	1	0.283	0.075	5.594	13.962	-1.476	
0.735	0.004	-1.943	1	0.283	0.075	2.365	15.396	-1.584	
0.886	0.003	-1.903	1	0.283	0.075	3.941	15.981	-1.735	
0.917	0.002	-1.904	1	0.283	0.075	4.699	15.925	-1.733	
0.953	0.004	-1.963	1	0.283	0.075	6.404	15.496	-1.510	
0.809	0.003	-1.855	1	0.283	0.075	2.910	15.977	-1.939	
0.716	0.004	-1.867	1	0.283	0.075	2.247	15.660	-1.885	
0.691	0.004	-1.928	1	0.283	0.075	2.117	15.224	-1.638	
0.524	0.004	-2.004	1	0.283	0.075	1.484	15.006	-1.374	
0.540	0.003	-1.924	1	0.283	0.075	1.537	14.008	-1.654	
0.543	0.003	-1.984	1	0.283	0.075	1.546	13.306	-1.439	
0.597	0.003	-1.935	1	0.283	0.075	1.722	14.127	-1.612	
0.712	0.002	-1.914	1	0.283	0.075	2.224	13.539	-1.692	
0.864	0.004	-1.874	1	0.283	0.075	3.575	12.790	-1.857	
0.728	0.002	-1.826	1	0.283	0.075	2.313	9.314	-2.075	
0.620	0.002	-1.838	2	0.283	0.075	1.344	10.266	-6.236	
0.547	0.002	-1.889	1	0.283	0.075	1.557	13.700	-1.792	
0.826	0.002	-1.895	1	0.283	0.075	3.088	13.530	-1.769	
0.721	0.003	-1.912	1	0.283	0.075	2.283	13.126	-1.699	
0.981	0.004	-1.901	1	0.283	0.075	10.104	11.682	-1.745	
0.964	0.004	-1.890	1	0.283	0.075	7.312	12.805	-1.791	
0.721	0.003	-1.924	1	0.283	0.075	2.275	14.773	-1.654	
0.468	0.003	-2.103	1	0.283	0.075	1.327	15.703	-1.093	
0.494	0.003	-2.125	1	0.283	0.075	1.398	15.884	-1.038	
0.600	0.004	-2.049	1	0.283	0.075	1.732	15.507	-1.238	
0.686	0.002	-2.019	1	0.283	0.075	2.094	14.718	-1.328	
0.436	0.003	-2.046	1	0.283	0.075	1.246	14.862	-1.247	
0.493	0.004	-2.051	1	0.283	0.075	1.395	14.831	-1.233	
0.409	0.003	-1.965	1	0.283	0.075	1.180	14.391	-1.503	
0.457	0.002	-1.968	1	0.283	0.075	1.299	15.426	-1.494	
0.518	0.002	-1.895	1	0.283	0.075	1.468	15.256	-1.771	
0.451	0.003	-1.971	1	0.283	0.075	1.282	14.671	-1.483	
0.479	0.003	-1.981	1	0.283	0.075	1.358	13.587	-1.448	
0.558	0.003	-2.000	1	0.283	0.075	1.591	13.051	-1.386	
0.398	0.002	-1.943	1	0.283	0.075	1.150	13.739	-1.582	
0.392	0.003	-2.017	1	0.283	0.075	1.139	13.285	-1.333	
0.375	0.001	-2.048	1	0.283	0.075	1.100	13.512	-1.241	
0.588	0.003	-2.075	1	0.283	0.075	1.692	8.212	-1.166	
0.250	0.003	-2.043	1	0.283	0.075	0.817	16.086	-1.255	
0.052	0.001	-2.039	1	0.283	0.075	0.333	17.019	-1.268	
0.008	0.004	-2.006	2	0.283	0.075	0.113	18.164	-5.977	
0.131	0.002	-1.980	1	0.283	0.075	0.550	11.047	-1.451	
0.033	0.003	-2.016	1	0.283	0.075	0.262	17.324	-1.338	
0.066	0.004	-2.129	1	0.283	0.075	0.376	17.373	-1.030	
0.028	0.003	-2.047	1	0.283	0.075	0.241	17.632	-1.244	
0.494	0.002	-2.076	1	0.283	0.075	1.397	16.646	-1.162	
0.544	0.002	-2.130	1	0.283	0.075	1.545	16.429	-1.026	
0.218	0.005	-1.993	2	0.283	0.075	0.565	15.006	-5.989	
0.182	0.003	-2.028	1	0.283	0.075	0.667	17.840	-1.301	
0.199	0.005	-2.009	1	0.283	0.075	0.706	18.163	-1.359	
0.186	0.002	-2.021	1	0.283	0.075	0.676	17.990	-1.323	
0.019	0.005	-2.096	1	0.283	0.075	0.196	19.184	-1.110	
0.083	0.003	-2.016	1	0.283	0.075	0.425	18.440	-1.337	
0.091	0.003	-1.853	1	0.283	0.075	0.447	17.921	-1.948	
0.199	0.003	-1.851	1	0.283	0.075	0.706	17.847	-1.960	
0.006	0.003	-1.707	2	0.283	0.075	0.102	19.054	-6.646	
0.246	0.002	-1.799	2	0.283	0.075	0.587	14.989	-6.337	
0.057	0.003	-1.703	2	0.283	0.075	0.252	18.307	-6.662	
0.024	0.003	-1.679	2	0.283	0.075	0.203	15.758	-6.765	
0.024	0.004	-1.507	2	0.283	0.075	0.160	19.137	-7.800	
0.028	0.004	-1.499	1	0.283	0.075	0.243	19.770	-4.441	
0.006	0.004	-1.388	3	0.283	0.075	0.081	20.506	-12.075	
0.002	0.003	-1.478	2	0.283	0.075	0.053	19.907	-8.039	
0.036	0.003	-1.381	3	0.283	0.075	0.184	16.202	-12.133	
0.023	0.004	-1.404	4	0.283	0.075	0.138	18.090	-15.131	
0.002	0.006	-1.450	3	0.283	0.075	0.040	18.551	-11.589	
0.128	0.004	-1.566	2	0.283	0.075	0.483	16.518	-7.381	
0.049	0.003	-1.568	1	0.283	0.075	0.322	19.922	-3.778	
0.026	0.006	-1.519	4	0.283	0.075	0.124	20.540	-14.643	
0.160	0.005	-1.524	1	0.283	0.075	0.621	19.902	-4.197	
0.140	0.006	-1.567	1	0.283	0.075	0.572	21.395	-3.790	
0.102	0.002	-1.655	1	0.283	0.075	0.477	21.830	-3.090	
0.054	0.006	-1.606	2	0.283	0.075	0.299	20.497	-7.134	
0.085	0.002	-1.734	2	0.283	0.075	0.308	19.453	-6.545	
0.129	0.004	-1.871	1	0.283	0.075	0.546	21.752	-1.870	
0.153	0.005	-1.855	2	0.283	0.075	0.546	22.936	-6.197	
0.261	0.004	-1.879	1	0.283	0.075	0.841	24.701	-1.837	
0.091	0.005	-1.879	1	0.283	0.075	0.448	24.980	-1.836	
0.240	0.004	-1.918	1	0.283	0.075	0.796	25.297	-1.678	
0.247	0.005	-1.845	1	0.283	0.075	0.810	24.358	-1.987	
0.018	0.006	-1.921	1	0.283	0.075	0.194	25.378	-1.667	
0.028	0.004	-1.870	1	0.283	0.075	0.241	25.376	-1.873	
0.174	0.005	-1.784	1	0.283	0.075	0.649	23.821	-2.290	
0.036	0.005	-1.699	1	0.283	0.075	0.272	24.592	-2.791	
0.017	0.004	-1.700	2	0.283	0.075	0.131	21.662	-6.674	
0.009	0.004	-1.704	3	0.283	0.075	0.079	17.755	-10.563	
0.041	0.005	-1.587	1	0.283	0.075	0.291	23.225	-3.617	
0.011	0.002	-1.491	2	0.283	0.075	0.110	21.447	-7.932	
0.085	0.002	-1.466	2	0.283	0.075	0.327	19.260	-8.144	
0.004	0.003	-1.418	2	0.283	0.075	0.073	21.275	-8.605	
0.017	0.004	-1.360	4	0.283	0.075	0.109	23.185	-15.420	
0.026	0.004	-1.246	4	0.283	0.075	0.126	22.857	-16.499	
0.010	0.005	-1.236	4	0.283	0.075	0.087	23.600	-16.614	
0.038	0.004	-1.159	3	0.283	0.075	0.176	23.413	-15.114	
0.078	0.006	-1.095	4	0.283	0.075	0.245	21.528	-18.876	
0.138	0.006	-1.217	4	0.283	0.075	0.302	19.412	-16.860	
0.035	0.003	-1.232	4	0.283	0.075	0.145	20.610	-16.662	
0.007	0.005	-1.333	4	0.283	0.075	0.063	19.402	-15.631	
0.013	0.006	-1.466	4	0.283	0.075	0.085	21.208	-14.823	
0.035	0.002	-1.307	1	0.283	0.075	0.269	20.236	-6.987	
0.018	0.004	-1.302	1	0.283	0.075	0.190	21.316	-7.055	
0.003	0.005	-1.336	4	0.283	0.075	0.046	20.321	-15.606	
0.048	0.004	-1.532	1	0.283	0.075	0.318	22.674	-4.111	
0.063	0.005	-1.500	1	0.283	0.075	0.366	21.380	-4.439	
0.023	0.006	-1.448	4	0.283	0.075	0.142	18.665	-14.904	
0.047	0.004	-1.301	4	0.283	0.075	0.194	14.964	-15.909	
0.007	0.005	-1.384	1	0.283	0.075	0.116	21.309	-5.826	
0.014	0.004	-1.618	1	0.283	0.075	0.167	20.160	-3.368	
0.010	0.005	-1.518	2	0.283	0.075	0.102	18.595	-7.717	
0.112	0.002	-1.564	1	0.283	0.075	0.502	18.625	-3.814	
0.008	0.004	-1.739	4	0.283	0.075	0.078	17.030	-14.498	
0.057	0.004	-1.820	1	0.283	0.075	0.347	18.727	-2.106	
0.039	0.003	-1.910	2	0.283	0.075	0.247	17.303	-6.094	
0.065	0.003	-1.936	1	0.283	0.075	0.374	18.228	-1.608	
0.256	0.005	-1.892	2	0.283	0.075	0.686	14.012	-6.124	
0.009	0.003	-1.976	1	0.283	0.075	0.134	18.372	-1.465	
0.459	0.003	-2.052	1	0.283	0.075	1.305	15.924	-1.229	
0.436	0.003	-2.077	2	0.283	0.075	0.921	11.247	-5.935	
0.231	0.003	-2.098	1	0.283	0.075	0.777	16.635	-1.106	
0.464	0.001	-2.060	1	0.283	0.075	1.320	14.485	-1.206	
0.419	0.003	-2.097	1	0.283	0.075	1.203	16.006	-1.109	
0.418	0.004	-2.032	2	0.283	0.075	0.932	12.776	-5.957	
0.377	0.004	-2.057	1	0.283	0.075	1.100	14.146	-1.216	
0.503	0.001	-2.030	1	0.283	0.075	1.424	14.768	-1.295	
0.601	0.003	-2.047	1	0.283	0.075	1.737	14.996	-1.244	
0.744	0.002	-2.038	1	0.283	0.075	2.413	14.391	-1.270	
0.598	0.004	-2.112	1	0.283	0.075	1.727	14.640	-1.072	
0.603	0.003	-2.136	1	0.283	0.075	1.746	14.860	-1.014	
0.628	0.001	-2.135	1	0.283	0.075	1.840	14.710	-1.014	
0.667	0.002	-2.129	1	0.283	0.075	2.004	15.042	-1.029	
0.555	0.003	-2.096	1	0.283	0.075	1.584	13.815	-1.111	
0.471	0.004	-2.065	1	0.283	0.075	1.336	14.872	-1.193	
0.508	0.002	-1.986	1	0.283	0.075	1.439	14.877	-1.433	
0.587	0.004	-2.003	1	0.283	0.075	1.687	14.889	-1.378	
0.696	0.003	-1.919	1	0.283	0.075	2.143	14.662	-1.673	
0.971	0.002	-2.053	1	0.283	0.075	8.130	13.435	-1.226	
0.791	0.002	-2.103	1	0.283	0.075	2.766	12.789	-1.093	
0.657	0.003	-2.066	1	0.283	0.075	1.959	14.872	-1.189	
0.562	0.003	-1.986	1	0.283	0.075	1.603	15.763	-1.434	
0.616	0.002	-1.921	1	0.283	0.075	1.791	14.656	-1.665	
0.203	0.003	-2.060	1	0.283	0.075	0.714	15.685	-1.207	
0.414	0.004	-1.962	1	0.283	0.075	1.191	15.099	-1.515	
0.318	0.003	-1.966	2	0.283	0.075	0.683	13.910	-6.016	
0.273	0.002	-1.889	2	0.283	0.075	0.630	10.337	-6.130	
0.030	0.002	-1.842	1	0.283	0.075	0.252	13.532	-1.999	
0.010	0.004	-1.826	3	0.283	0.075	0.112	13.793	-10.455	
0.010	0.003	-1.761	3	0.283	0.075	0.081	13.182	-10.488	
0.055	0.003	-1.758	2	0.283	0.075	0.295	10.689	-6.462	
0.019	0.002	-1.777	1	0.283	0.075	0.198	15.552	-2.326	
0.026	0.004	-1.841	1	0.283	0.075	0.232	15.182	-2.005	
0.041	0.002	-1.932	1	0.283	0.075	0.294	15.877	-1.624	
0.129	0.003	-2.057	1	0.283	0.074	0.545	15.140	-1.216	
0.004	0.004	-1.983	2	0.283	0.075	0.068	14.769	-5.998	
0.022	0.002	-1.967	1	0.283	0.074	0.213	16.185	-1.497	
0.101	0.003	-1.818	1	0.283	0.074	0.473	14.720	-2.114	
0.028	0.002	-1.878	1	0.283	0.074	0.239	15.139	-1.838	
0.172	0.002	-1.835	1	0.283	0.074	0.644	14.581	-2.031	
0.028	0.004	-1.844	1	0.283	0.074	0.241	16.097	-1.990	
0.009	0.002	-1.886	1	0.283	0.074	0.136	16.445	-1.807	
0.319	0.003	-1.854	1	0.283	0.074	0.969	13.926	-1.946	
0.579	0.003	-1.916	1	0.283	0.074	1.659	13.274	-1.685	
0.144	0.002	-1.894	1	0.283	0.074	0.580	13.784	-1.774	
0.096	0.003	-1.760	1	0.283	0.074	0.462	13.862	-2.417	
0.252	0.002	-1.860	1	0.283	0.074	0.822	13.468	-1.918	
0.411	0.003	-1.752	1	0.283	0.074	1.182	12.586	-2.463	
0.492	0.005	-1.756	1	0.283	0.074	1.393	12.594	-2.442	
0.161	0.002	-1.657	1	0.282	0.074	0.620	13.587	-3.071	
0.111	0.002	-1.714	1	0.282	0.074	0.500	13.166	-2.691	
0.300	0.002	-1.737	1	0.283	0.074	0.926	12.572	-2.554	
0.011	0.002	-1.817	1	0.283	0.074	0.147	14.777	-2.118	
0.003	0.003	-1.977	1	0.283	0.074	0.073	13.367	-1.463	
0.037	0.003	-1.862	1	0.283	0.074	0.280	12.376	-1.910	
0.100	0.003	-1.774	1	0.283	0.074	0.470	10.278	-2.344	
0.011	0.003	-1.766	1	0.283	0.074	0.149	13.891	-2.384	
0.132	0.003	-1.828	1	0.283	0.074	0.551	13.992	-2.066	
0.036	0.003	-1.862	1	0.283	0.074	0.273	14.371	-1.909	
0.024	0.003	-1.864	1	0.283	0.074	0.224	13.657	-1.902	
0.067	0.004	-1.901	2	0.283	0.074	0.269	10.820	-6.108	
0.126	0.002	-1.811	2	0.283	0.074	0.433	9.607	-6.305	
0.008	0.004	-1.883	1	0.283	0.074	0.130	13.380	-1.817	
0.017	0.002	-2.003	2	0.283	0.074	0.132	12.966	-5.979	
0.206	0.003	-1.989	1	0.283	0.074	0.720	12.767	-1.423	
0.313	0.002	-1.916	1	0.283	0.074	0.955	11.980	-1.686	
0.311	0.001	-1.821	1	0.283	0.074	0.950	11.999	-2.099	
0.135	0.003	-1.771	1	0.283	0.074	0.561	10.813	-2.361	
0.016	0.003	-1.722	1	0.283	0.074	0.179	14.961	-2.643	
0.001	0.003	-1.644	1	0.283	0.074	0.049	13.562	-3.165	
0.080	0.005	-1.661	2	0.283	0.074	0.353	13.300	-6.846	
0.188	0.003	-1.654	1	0.283	0.074	0.681	14.720	-3.098	
0.204	0.003	-1.622	2	0.283	0.074	0.507	13.932	-7.048	
0.374	0.003	-1.592	1	0.283	0.074	1.095	14.692	-3.575	
0.152	0.004	-1.544	1	0.283	0.074	0.598	14.929	-4.002	
0.110	0.002	-1.548	1	0.283	0.074	0.497	15.520	-3.963	
0.117	0.002	-1.604	1	0.283	0.074	0.515	15.110	-3.476	
0.019	0.004	-1.619	2	0.283	0.074	0.140	15.124	-7.059	
0.083	0.004	-1.618	1	0.283	0.074	0.426	12.444	-3.369	
0.006	0.004	-1.482	4	0.283	0.074	0.058	12.736	-14.761	
0.038	0.001	-1.408	3	0.283	0.074	0.165	13.477	-11.908	
0.040	0.003	-1.416	4	0.283	0.074	0.146	13.280	-15.062	
0.004	0.003	-1.416	4	0.283	0.074	0.052	14.232	-15.065	
0.203	0.002	-1.373	2	0.283	0.074	0.610	11.408	-9.088	
0.092	0.002	-1.473	1	0.283	0.074	0.452	14.467	-4.720	
0.013	0.002	-1.462	2	0.283	0.074	0.136	16.016	-8.182	
0.009	0.003	-1.496	1	0.283	0.074	0.138	18.189	-4.479	
0.005	0.004	-1.447	2	0.283	0.074	0.082	17.057	-8.320	
0.012	0.003	-1.331	3	0.283	0.074	0.091	14.774	-12.626	
0.056	0.002	-1.637	1	0.283	0.074	0.347	13.915	-3.224	
0.076	0.001	-1.646	2	0.283	0.074	0.289	6.336	-6.920	
0.273	0.003	-1.765	1	0.283	0.074	0.868	13.195	-2.389	
0.299	0.003	-1.647	1	0.283	0.074	0.926	11.734	-3.149	
0.187	0.005	-1.649	3	0.283	0.074	0.393	10.834	-10.680	
0.119	0.005	-1.481	4	0.283	0.074	0.309	8.542	-14.767	
0.004	0.004	-1.347	3	0.283	0.074	0.073	15.185	-12.464	
0.002	0.003	-1.313	4	0.283	0.074	0.039	10.174	-15.804	
0.003	0.002	-1.249	3	0.283	0.074	0.048	14.163	-13.647	
0.030	0.003	-1.432	3	0.283	0.074	0.148	12.643	-11.721	
0.049	0.003	-1.402	2	0.283	0.074	0.273	10.057	-8.773	
0.008	0.003	-1.467	3	0.283	0.074	0.084	9.853	-11.478	
0.019	0.004	-1.448	3	0.283	0.074	0.133	10.125	-11.601	
0.050	0.002	-1.320	1	0.283	0.074	0.326	9.768	-6.769	
0.203	0.001	-1.573	2	0.283	0.074	0.505	7.418	-7.335	
0.057	0.001	-1.596	2	0.283	0.074	0.303	13.536	-7.190	
0.006	0.005	-1.635	1	0.283	0.074	0.114	15.670	-3.235	
0.401	0.004	-1.571	1	0.283	0.074	1.159	12.301	-3.756	
0.614	0.002	-1.613	1	0.283	0.074	1.786	11.338	-3.406	
0.398	0.003	-1.753	1	0.283	0.074	1.151	11.526	-2.457	
0.539	0.002	-1.671	1	0.283	0.074	1.536	10.060	-2.974	
0.466	0.002	-1.692	1	0.283	0.074	1.323	11.817	-2.834	
0.742	0.002	-1.781	1	0.283	0.074	2.409	9.448	-2.303	
0.253	0.002	-1.890	1	0.283	0.074	0.830	5.673	-1.790	
0.017	0.003	-1.847	1	0.283	0.074	0.187	13.300	-1.976	
0.080	0.002	-1.869	1	0.283	0.074	0.433	9.264	-1.878	
0.500	0.003	-1.903	1	0.283	0.074	1.417	7.750	-1.736	
0.611	0.002	-2.030	1	0.283	0.074	1.775	10.525	-1.295	
0.499	0.003	-1.838	1	0.283	0.074	1.412	11.033	-2.017	
0.725	0.003	-1.766	1	0.283	0.074	2.298	10.743	-2.385	
0.676	0.002	-1.715	2	0.283	0.074	1.472	7.327	-6.616	
0.745	0.003	-1.675	1	0.283	0.074	2.499	8.781	-2.949	
0.880	0.002	-1.808	1	0.283	0.074	3.954	8.454	-2.166	
0.894	0.002	-1.732	1	0.283	0.074	4.245	8.352	-2.581	
0.535	0.003	-1.708	1	0.283	0.074	1.518	11.558	-2.732	
0.557	0.003	-1.716	1	0.283	0.074	1.587	11.798	-2.678	
0.354	0.002	-1.744	1	0.283	0.074	1.050	10.369	-2.512	
0.519	0.004	-1.929	1	0.283	0.074	1.476	10.087	-1.636	
0.701	0.004	-1.897	1	0.283	0.074	2.169	11.231	-1.759	
0.671	0.002	-1.911	1	0.283	0.074	2.023	8.466	-1.705	
0.706	0.004	-1.904	1	0.283	0.074	2.196	10.282	-1.732	
0.641	0.002	-1.824	1	0.283	0.074	1.891	9.693	-2.088	
0.503	0.003	-1.870	1	0.283	0.074	1.426	8.854	-1.872	
0.428	0.001	-1.783	2	0.283	0.074	1.044	7.019	-6.381	
0.180	0.003	-1.716	1	0.283	0.074	0.663	11.256	-2.683	
0.258	0.002	-1.695	1	0.283	0.074	0.835	11.212	-2.816	
0.370	0.004	-1.711	1	0.283	0.074	1.087	11.848	-2.711	
0.262	0.003	-1.683	1	0.283	0.074	0.844	13.612	-2.892	
0.053	0.005	-1.666	2	0.283	0.074	0.238	12.275	-6.826	
0.034	0.003	-1.591	1	0.283	0.074	0.264	15.628	-3.587	
0.039	0.003	-1.461	3	0.283	0.074	0.223	10.646	-11.516	
0.066	0.004	-1.448	1	0.283	0.074	0.378	13.464	-5.014	
0.003	0.001	-1.486	3	0.283	0.074	0.051	8.710	-11.356	
0.002	0.002	-1.536	3	0.283	0.074	0.048	11.335	-11.090	
0.037	0.002	-1.468	4	0.283	0.074	0.153	11.538	-14.816	
0.013	0.003	-1.581	1	0.283	0.074	0.161	14.803	-3.669	
0.025	0.003	-1.596	3	0.283	0.074	0.153	9.784	-10.842	
0.274	0.004	-1.518	1	0.283	0.074	0.871	13.529	-4.252	
0.233	0.004	-1.592	1	0.283	0.074	0.782	13.093	-3.579	
0.493	0.003	-1.717	1	0.283	0.074	1.396	14.319	-2.672	
0.422	0.004	-1.833	1	0.283	0.074	1.209	14.636	-2.043	
0.350	0.003	-1.813	1	0.283	0.074	1.041	13.569	-2.139	
0.592	0.001	-1.686	1	0.283	0.074	1.707	10.688	-2.874	
