h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.534	0.003	-1.812	1	0.164	0.065	1.873	4.100	-2.516	
0.536	0.003	-1.750	1	0.164	0.065	1.906	4.324	-2.907	
0.568	0.003	-1.761	1	0.164	0.065	2.034	4.259	-2.834	
0.986	0.000	-1.731	1	0.164	0.065	14.521	2.052	-3.035	
0.792	0.001	-1.826	1	0.164	0.065	3.464	3.727	-2.438	
0.690	0.001	-1.843	1	0.164	0.065	2.610	3.768	-2.341	
0.720	0.001	-1.863	1	0.164	0.065	2.806	3.696	-2.239	
0.910	0.001	-1.837	1	0.164	0.065	5.627	3.311	-2.375	
0.898	0.000	-1.838	0	0.164	0.065	0.000	0.000	1.848	
0.291	0.001	-1.764	2	0.164	0.065	0.712	1.100	-6.858	
0.295	0.001	-1.739	2	0.164	0.065	0.851	1.556	-6.969	
0.247	0.002	-1.742	1	0.164	0.065	0.983	5.718	-2.958	
0.149	0.001	-1.769	1	0.164	0.065	0.741	5.264	-2.779	
0.003	0.001	-1.732	3	0.164	0.065	0.059	7.995	-10.969	
0.002	0.001	-1.787	3	0.164	0.065	0.042	5.576	-10.864	
0.023	0.001	-1.872	2	0.164	0.065	0.198	4.592	-6.486	
0.097	0.003	-1.837	2	0.164	0.065	0.447	2.780	-6.591	
0.028	0.001	-1.804	1	0.164	0.065	0.291	6.910	-2.564	
0.120	0.000	-1.617	1	0.164	0.065	0.755	2.174	-3.957	
0.099	0.001	-1.634	2	0.164	0.065	0.435	4.993	-7.543	
0.017	0.001	-1.720	1	0.164	0.065	0.201	2.923	-3.119	
0.033	0.001	-1.683	3	0.164	0.065	0.194	6.211	-11.106	
0.029	0.002	-1.704	3	0.164	0.065	0.159	4.297	-11.043	
0.014	0.001	-1.707	2	0.164	0.065	0.139	4.762	-7.123	
0.004	0.001	-1.732	1	0.164	0.065	0.116	6.716	-3.030	
0.128	0.002	-1.743	2	0.164	0.065	0.471	4.854	-6.951	
0.002	0.001	-1.623	4	0.164	0.065	0.047	7.481	-15.045	
0.274	0.000	-1.545	0	0.164	0.065	0.000	0.000	-1.156	
0.321	0.001	-1.718	1	0.164	0.065	1.203	4.542	-3.133	
0.239	0.002	-1.713	1	0.164	0.065	0.980	4.746	-3.170	
0.334	0.003	-1.810	2	0.164	0.065	0.922	3.103	-6.681	
0.693	0.002	-1.966	1	0.164	0.065	2.667	3.988	-1.763	
0.750	0.002	-1.981	1	0.164	0.065	3.073	3.847	-1.701	
0.890	0.001	-1.925	1	0.164	0.065	4.875	4.120	-1.938	
0.909	0.001	-1.925	1	0.164	0.065	5.510	3.021	-1.939	
0.864	0.000	-1.913	0	0.164	0.065	0.000	0.000	2.403	
0.655	0.000	-1.855	0	0.164	0.065	0.000	0.000	1.979	
0.833	0.000	-1.719	0	0.164	0.065	0.000	0.000	0.816	
0.768	0.001	-1.597	1	0.164	0.065	3.226	3.867	-4.155	
0.618	0.001	-1.600	1	0.164	0.065	2.255	4.156	-4.124	
0.550	0.001	-1.587	3	0.164	0.065	1.108	-0.575	-11.502	
0.862	0.003	-1.818	2	0.164	0.065	3.159	1.379	-6.654	
0.773	0.002	-1.757	1	0.164	0.065	3.275	3.852	-2.857	
0.951	0.000	-1.803	0	0.164	0.065	0.000	0.000	1.569	
0.775	0.003	-1.754	1	0.164	0.065	3.255	2.849	-2.879	
0.772	0.000	-1.749	1	0.164	0.065	3.261	3.788	-2.912	
0.766	0.002	-1.779	1	0.164	0.065	3.160	3.577	-2.719	
0.525	0.001	-1.755	1	0.164	0.065	1.864	4.346	-2.874	
0.455	0.003	-1.719	2	0.164	0.065	1.188	2.193	-7.063	
0.194	0.002	-1.721	2	0.164	0.065	0.728	2.168	-7.051	
0.126	0.002	-1.803	2	0.164	0.065	0.571	2.539	-6.705	
0.006	0.002	-1.715	2	0.164	0.065	0.104	7.333	-7.084	
0.005	0.003	-1.640	4	0.164	0.065	0.062	6.331	-15.014	
0.009	0.001	-1.578	1	0.164	0.065	0.171	6.648	-4.342	
0.238	0.002	-1.731	1	0.164	0.065	0.959	5.743	-3.036	
0.308	0.002	-1.782	3	0.164	0.065	0.691	1.532	-10.872	
0.446	0.001	-1.781	1	0.164	0.065	1.568	4.277	-2.706	
0.458	0.001	-1.883	1	0.164	0.065	1.753	2.780	-2.135	
0.464	0.001	-1.825	1	0.164	0.065	1.901	1.254	-2.443	
0.413	0.001	-1.929	1	0.164	0.065	1.441	5.338	-1.920	
0.580	0.000	-1.854	2	0.164	0.065	1.539	2.351	-6.538	
0.585	0.002	-1.848	1	0.164	0.065	2.266	2.524	-2.314	
0.773	0.001	-1.811	1	0.164	0.065	3.170	4.550	-2.521	
0.764	0.002	-1.820	1	0.164	0.065	3.144	3.582	-2.473	
0.769	0.001	-1.779	1	0.164	0.065	3.192	3.567	-2.716	
0.741	0.002	-1.897	1	0.164	0.065	2.906	4.637	-2.069	
0.741	0.002	-1.897	1	0.164	0.065	2.906	4.637	-2.069	
0.689	0.002	-1.934	2	0.164	0.065	1.909	2.736	-6.338	
0.671	0.000	-1.861	1	0.164	0.065	2.456	4.805	-2.247	
0.650	0.002	-1.909	1	0.164	0.065	2.416	4.156	-2.011	
0.656	0.002	-1.914	1	0.164	0.065	2.372	4.840	-1.987	
0.585	0.003	-1.955	1	0.164	0.065	2.041	4.990	-1.808	
0.667	0.001	-1.914	1	0.164	0.065	2.513	4.048	-1.987	
0.731	0.000	-1.905	1	0.164	0.065	2.832	4.663	-2.027	
0.857	0.000	-1.805	0	0.164	0.065	0.000	0.000	1.586	
0.913	0.000	-1.827	0	0.164	0.065	0.000	0.000	1.763	
0.913	0.002	-1.712	1	0.164	0.065	6.175	1.522	-3.176	
0.940	0.002	-1.744	1	0.164	0.065	7.026	3.020	-2.947	
0.988	0.003	-1.720	1	0.164	0.065	15.579	2.958	-3.120	
0.948	0.000	-1.639	0	0.164	0.065	0.000	0.000	-0.012	
0.850	0.001	-1.715	1	0.164	0.065	4.090	4.296	-3.152	
0.728	0.000	-1.796	0	0.164	0.065	0.000	0.000	1.510	
0.743	0.002	-1.758	1	0.164	0.065	3.013	3.935	-2.853	
0.600	0.002	-1.847	1	0.164	0.065	2.173	4.262	-2.321	
0.682	0.001	-1.927	1	0.164	0.065	2.596	4.015	-1.926	
0.784	0.001	-1.954	1	0.164	0.065	3.274	4.518	-1.809	
0.739	0.002	-1.895	1	0.164	0.065	3.211	2.175	-2.077	
0.990	0.000	-1.755	0	0.164	0.065	0.000	0.000	1.152	
0.742	0.002	-1.899	1	0.164	0.065	3.010	3.867	-2.058	
0.404	0.002	-1.642	2	0.164	0.065	1.098	2.057	-7.497	
0.475	0.003	-1.680	2	0.164	0.065	1.224	2.724	-7.265	
0.280	0.001	-1.706	1	0.164	0.065	1.071	5.633	-3.220	
0.192	0.001	-1.749	1	0.164	0.065	0.863	5.113	-2.911	
0.241	0.001	-1.754	1	0.164	0.065	0.985	4.740	-2.877	
0.048	0.003	-1.700	4	0.164	0.065	0.210	4.555	-14.948	
0.130	0.003	-1.584	2	0.164	0.065	0.489	5.242	-7.900	
0.002	0.001	-1.504	2	0.164	0.065	0.059	8.728	-8.584	
0.004	0.002	-1.534	4	0.164	0.065	0.062	7.597	-15.314	
0.001	0.002	-1.518	4	0.164	0.065	0.036	8.428	-15.383	
0.074	0.002	-1.655	2	0.164	0.065	0.342	2.660	-7.413	
0.006	0.004	-1.671	2	0.164	0.065	0.098	7.506	-7.318	
0.001	0.002	-1.869	3	0.164	0.065	0.039	7.900	-10.785	
0.110	0.003	-1.840	1	0.164	0.065	0.624	5.435	-2.359	
0.078	0.001	-1.884	1	0.164	0.065	0.498	6.391	-2.131	
0.002	0.001	-1.863	3	0.164	0.065	0.041	7.879	-10.788	
0.034	0.002	-1.936	1	0.164	0.065	0.335	6.109	-1.886	
0.010	0.002	-1.969	1	0.164	0.065	0.179	6.379	-1.748	
0.055	0.002	-2.049	3	0.164	0.065	0.237	3.520	-10.872	
0.006	0.002	-2.013	1	0.164	0.065	0.133	6.913	-1.580	
0.013	0.003	-1.980	2	0.164	0.065	0.145	7.000	-6.254	
0.205	0.003	-1.971	2	0.164	0.065	0.655	4.033	-6.270	
0.199	0.002	-1.985	1	0.164	0.065	0.874	4.161	-1.685	
0.066	0.001	-1.973	1	0.164	0.065	0.471	5.712	-1.731	
0.208	0.002	-2.041	1	0.164	0.065	0.880	5.828	-1.481	
0.258	0.000	-2.020	1	0.164	0.065	1.014	5.688	-1.554	
0.350	0.001	-2.097	1	0.164	0.065	1.301	4.774	-1.302	
0.348	0.000	-2.095	0	0.164	0.065	0.000	0.000	3.509	
0.024	0.002	-2.101	1	0.164	0.065	0.269	6.981	-1.288	
0.004	0.001	-2.053	1	0.164	0.065	0.106	7.058	-1.441	
0.010	0.000	-2.121	1	0.164	0.065	0.195	4.916	-1.231	
0.062	0.002	-2.084	2	0.164	0.065	0.296	4.352	-6.131	
0.113	0.002	-2.123	1	0.164	0.065	0.613	6.187	-1.224	
0.079	0.001	-2.109	1	0.164	0.065	0.519	5.617	-1.266	
0.070	0.002	-2.067	1	0.164	0.065	0.471	6.446	-1.395	
0.020	0.002	-2.176	2	0.164	0.065	0.185	5.819	-6.088	
0.092	0.002	-2.163	1	0.164	0.065	0.545	6.302	-1.116	
0.065	0.001	-2.144	1	0.164	0.065	0.468	5.785	-1.166	
0.038	0.000	-2.101	1	0.164	0.065	0.348	5.069	-1.289	
0.007	0.001	-2.082	1	0.164	0.065	0.145	6.850	-1.345	
0.002	0.001	-2.064	2	0.164	0.065	0.054	8.203	-6.148	
0.100	0.001	-2.127	1	0.164	0.065	0.574	6.252	-1.215	
0.067	0.001	-2.143	1	0.164	0.065	0.467	5.479	-1.170	
0.037	0.002	-2.161	1	0.164	0.065	0.374	4.309	-1.121	
0.029	0.001	-2.058	2	0.164	0.065	0.193	3.861	-6.154	
0.027	0.002	-2.075	1	0.164	0.065	0.289	6.916	-1.370	
0.014	0.001	-1.966	1	0.164	0.065	0.210	6.473	-1.762	
0.042	0.002	-1.917	2	0.164	0.065	0.246	4.696	-6.375	
0.019	0.003	-1.890	2	0.164	0.065	0.178	6.409	-6.438	
0.071	0.001	-1.881	1	0.164	0.065	0.482	5.448	-2.145	
0.068	0.001	-1.828	1	0.164	0.065	0.464	6.460	-2.425	
0.015	0.001	-1.821	1	0.164	0.065	0.215	5.520	-2.462	
0.093	0.001	-1.899	1	0.164	0.065	0.568	5.527	-2.058	
0.019	0.002	-1.958	3	0.164	0.065	0.130	3.709	-10.789	
0.001	0.001	-2.064	3	0.164	0.065	0.036	7.514	-10.892	
0.098	0.002	-1.909	1	0.164	0.065	0.586	5.497	-2.008	
0.001	0.001	-1.896	3	0.164	0.065	0.037	5.796	-10.777	
0.197	0.000	-2.064	1	0.164	0.065	0.851	5.862	-1.405	
0.212	0.002	-2.075	1	0.164	0.065	0.891	5.816	-1.367	
0.111	0.004	-2.062	1	0.164	0.065	0.626	5.501	-1.410	
0.286	0.000	-2.154	0	0.164	0.065	0.000	0.000	3.813	
0.296	0.001	-2.078	1	0.164	0.065	1.115	5.593	-1.360	
0.340	0.000	-2.100	1	0.164	0.065	1.234	5.492	-1.293	
0.347	0.001	-2.097	1	0.164	0.065	1.293	4.711	-1.300	
0.942	0.002	-2.168	1	0.164	0.065	7.067	2.074	-1.104	
0.530	0.000	-2.159	0	0.164	0.065	0.000	0.000	3.838	
0.472	0.002	-2.083	1	0.164	0.065	1.678	4.451	-1.345	
0.504	0.002	-2.176	1	0.164	0.065	1.788	4.456	-1.085	
0.367	0.001	-2.077	1	0.164	0.065	1.352	4.667	-1.363	
0.385	0.002	-2.125	1	0.164	0.065	1.402	4.631	-1.221	
0.134	0.000	-2.125	0	0.164	0.065	0.000	0.000	3.666	
0.260	0.002	-2.120	1	0.164	0.065	1.019	5.683	-1.233	
0.224	0.001	-2.108	1	0.164	0.065	0.924	5.781	-1.269	
0.063	0.000	-2.035	0	0.164	0.065	0.000	0.000	3.177	
0.118	0.001	-2.016	1	0.164	0.065	0.630	6.160	-1.570	
0.302	0.002	-2.012	1	0.164	0.065	1.131	5.579	-1.582	
0.443	0.000	-1.988	0	0.164	0.065	0.000	0.000	2.892	
0.243	0.001	-1.966	1	0.164	0.065	1.006	5.030	-1.760	
0.149	0.004	-1.913	1	0.164	0.065	0.741	5.265	-1.993	
0.304	0.001	-1.900	1	0.164	0.065	1.173	4.808	-2.050	
0.144	0.000	-1.875	0	0.164	0.065	0.000	0.000	2.126	
0.316	0.001	-1.906	1	0.164	0.065	1.169	5.546	-2.022	
0.532	0.000	-2.072	1	0.164	0.065	2.178	1.118	-1.378	
0.613	0.000	-2.176	0	0.164	0.065	0.000	0.000	3.920	
0.729	0.001	-2.175	1	0.164	0.065	2.874	2.974	-1.085	
0.731	0.002	-2.164	1	0.164	0.065	2.921	3.897	-1.114	
0.561	0.001	-2.115	1	0.164	0.065	1.943	5.039	-1.248	
0.603	0.002	-2.082	1	0.164	0.065	2.115	4.954	-1.348	
0.553	0.001	-2.111	1	0.164	0.065	1.910	5.057	-1.259	
0.507	0.003	-2.115	1	0.164	0.065	1.743	5.148	-1.248	
0.481	0.001	-2.153	1	0.164	0.065	1.688	3.505	-1.144	
0.508	0.002	-2.154	1	0.164	0.065	1.745	5.146	-1.141	
0.506	0.001	-2.151	1	0.164	0.065	1.794	4.385	-1.150	
0.424	0.001	-2.165	1	0.164	0.065	1.522	4.617	-1.113	
0.355	0.001	-2.200	1	0.164	0.065	1.315	4.763	-1.025	
0.316	0.002	-2.201	1	0.164	0.065	1.205	4.781	-1.022	
0.154	0.001	-2.171	1	0.164	0.065	0.734	6.009	-1.095	
0.198	0.000	-2.116	1	0.164	0.065	0.948	3.393	-1.245	
0.004	0.002	-2.175	2	0.164	0.065	0.084	7.058	-6.088	
0.001	0.002	-2.211	3	0.164	0.065	0.040	8.041	-11.170	
0.086	0.002	-2.180	1	0.164	0.065	0.543	5.572	-1.073	
0.047	0.002	-2.210	1	0.164	0.065	0.384	6.646	-1.001	
0.026	0.002	-2.120	1	0.164	0.065	0.289	6.249	-1.233	
0.036	0.001	-2.203	1	0.164	0.065	0.333	6.782	-1.019	
0.009	0.001	-2.201	2	0.164	0.064	0.138	6.468	-6.085	
0.018	0.002	-2.150	1	0.164	0.064	0.236	7.105	-1.151	
0.002	0.001	-2.208	2	0.164	0.064	0.052	7.611	-6.085	
0.109	0.002	-2.143	1	0.164	0.064	0.602	6.205	-1.169	
0.012	0.001	-2.094	1	0.164	0.064	0.191	7.293	-1.310	
0.004	0.001	-2.011	2	0.163	0.064	0.102	2.762	-6.207	
0.003	0.002	-1.953	1	0.164	0.064	0.092	6.171	-1.815	
0.062	0.001	-2.001	1	0.164	0.064	0.455	5.813	-1.624	
0.108	0.002	-2.103	1	0.164	0.064	0.609	5.218	-1.283	
0.056	0.002	-2.121	2	0.163	0.064	0.280	5.586	-6.107	
0.101	0.001	-2.011	1	0.163	0.064	0.586	5.255	-1.586	
0.163	0.001	-2.035	1	0.163	0.064	0.770	4.985	-1.503	
0.081	0.002	-2.012	1	0.163	0.064	0.528	5.668	-1.582	
0.027	0.001	-2.052	1	0.163	0.064	0.294	5.927	-1.444	
0.006	0.001	-1.997	2	0.163	0.064	0.101	7.785	-6.228	
0.017	0.002	-1.907	2	0.163	0.064	0.175	6.511	-6.398	
0.067	0.001	-1.919	1	0.163	0.064	0.469	4.777	-1.963	
0.002	0.001	-1.910	1	0.163	0.064	0.080	7.177	-2.004	
0.048	0.001	-1.887	3	0.163	0.064	0.242	4.610	-10.779	
0.152	0.001	-1.956	1	0.163	0.064	0.729	6.016	-1.805	
0.177	0.002	-1.936	2	0.163	0.064	0.607	4.024	-6.335	
0.037	0.002	-1.917	1	0.163	0.064	0.372	4.314	-1.974	
0.026	0.001	-1.987	1	0.163	0.064	0.288	5.249	-1.679	
0.046	0.002	-1.991	2	0.163	0.064	0.243	4.069	-6.236	
0.085	0.002	-1.994	2	0.163	0.064	0.397	4.413	-6.232	
0.094	0.001	-2.013	1	0.163	0.064	0.572	5.520	-1.578	
0.131	0.002	-2.031	1	0.163	0.064	0.680	5.109	-1.515	
0.171	0.002	-2.076	1	0.163	0.064	0.793	4.956	-1.365	
0.072	0.001	-1.991	1	0.163	0.064	0.495	5.663	-1.661	
0.066	0.002	-2.005	1	0.163	0.064	0.465	4.785	-1.608	
0.084	0.001	-2.079	2	0.163	0.064	0.390	4.979	-6.135	
0.030	0.002	-2.175	1	0.163	0.064	0.301	6.877	-1.087	
0.068	0.001	-2.120	1	0.163	0.064	0.464	6.459	-1.235	
0.006	0.002	-2.191	3	0.163	0.064	0.090	6.416	-11.124	
0.032	0.002	-2.201	1	0.163	0.064	0.313	6.841	-1.024	
0.064	0.001	-2.181	1	0.163	0.064	0.500	4.027	-1.072	
0.074	0.002	-2.152	1	0.163	0.064	0.503	5.716	-1.145	
0.147	0.001	-2.175	1	0.163	0.064	0.737	5.339	-1.086	
0.052	0.002	-2.208	1	0.163	0.064	0.417	5.897	-1.006	
0.033	0.002	-2.211	3	0.163	0.064	0.198	5.306	-11.169	
0.100	0.000	-2.135	1	0.163	0.064	0.584	4.562	-1.190	
0.174	0.000	-2.161	0	0.163	0.064	0.000	0.000	3.845	
0.475	0.001	-1.935	1	0.163	0.064	1.815	2.746	-1.893	
0.430	0.000	-1.959	1	0.163	0.064	1.541	4.536	-1.790	
0.369	0.002	-1.953	1	0.163	0.064	1.342	3.735	-1.815	
0.395	0.002	-1.940	1	0.163	0.064	1.433	4.609	-1.872	
0.480	0.001	-1.946	1	0.163	0.064	1.705	4.435	-1.845	
0.534	0.001	-1.941	1	0.163	0.064	1.877	3.399	-1.866	
0.261	0.001	-1.983	1	0.163	0.064	1.133	3.216	-1.693	
0.300	0.002	-1.948	1	0.163	0.064	1.162	4.817	-1.837	
0.394	0.003	-1.992	1	0.163	0.064	1.386	5.376	-1.658	
0.364	0.001	-1.987	1	0.163	0.064	1.299	5.441	-1.679	
0.353	0.004	-2.050	1	0.163	0.064	1.269	5.465	-1.449	
0.218	0.001	-2.169	1	0.163	0.064	0.936	5.101	-1.102	
0.260	0.001	-2.152	1	0.163	0.064	1.052	4.985	-1.145	
0.256	0.003	-2.158	1	0.163	0.064	1.040	4.997	-1.130	
0.079	0.002	-2.130	2	0.163	0.064	0.382	5.043	-6.102	
0.205	0.001	-2.143	1	0.163	0.064	0.873	5.836	-1.171	
0.312	0.002	-2.113	1	0.163	0.064	1.158	5.556	-1.255	
0.262	0.001	-2.144	1	0.163	0.064	1.056	4.913	-1.168	
0.238	0.001	-2.136	1	0.163	0.064	0.961	5.742	-1.188	
0.140	0.001	-2.130	1	0.163	0.064	0.707	5.071	-1.204	
0.135	0.002	-2.200	1	0.163	0.064	0.678	6.088	-1.024	
0.034	0.002	-2.208	2	0.163	0.064	0.215	5.017	-6.085	
0.002	0.002	-2.120	2	0.163	0.064	0.056	7.830	-6.107	
0.020	0.002	-2.145	1	0.163	0.064	0.246	7.067	-1.164	
0.002	0.001	-1.992	4	0.163	0.064	0.042	5.996	-15.388	
0.224	0.002	-2.009	1	0.163	0.064	0.953	5.015	-1.594	
0.211	0.001	-1.984	1	0.163	0.064	0.918	5.053	-1.691	
0.022	0.001	-1.870	2	0.163	0.064	0.164	3.989	-6.493	
0.020	0.002	-1.864	2	0.163	0.064	0.187	4.668	-6.510	
0.020	0.002	-2.104	1	0.163	0.064	0.250	6.079	-1.281	
0.131	0.001	-2.144	2	0.163	0.064	0.476	4.834	-6.097	
0.046	0.002	-2.152	1	0.163	0.064	0.391	5.961	-1.146	
0.030	0.001	-2.111	1	0.163	0.064	0.309	5.879	-1.259	
0.009	0.002	-2.182	1	0.163	0.064	0.173	6.637	-1.068	
0.006	0.001	-2.200	1	0.163	0.064	0.132	6.621	-1.026	
0.021	0.001	-2.195	3	0.163	0.064	0.155	5.233	-11.132	
0.086	0.001	-2.161	1	0.163	0.064	0.543	5.571	-1.122	
0.049	0.001	-2.117	2	0.163	0.064	0.263	6.246	-6.109	
0.014	0.001	-2.108	1	0.163	0.064	0.210	6.475	-1.267	
0.006	0.002	-2.107	2	0.163	0.064	0.103	4.806	-6.115	
0.017	0.002	-2.126	1	0.163	0.064	0.224	7.149	-1.217	
0.010	0.001	-2.076	2	0.163	0.064	0.148	5.734	-6.137	
0.005	0.001	-2.065	1	0.163	0.064	0.128	6.936	-1.401	
0.113	0.001	-2.093	1	0.163	0.064	0.633	5.490	-1.312	
0.025	0.003	-2.099	1	0.163	0.064	0.278	6.953	-1.294	
0.090	0.001	-2.126	1	0.163	0.064	0.557	5.614	-1.216	
0.129	0.000	-2.069	1	0.163	0.064	0.662	6.110	-1.388	
0.052	0.001	-1.928	1	0.163	0.064	0.401	6.604	-1.922	
0.113	0.001	-1.869	1	0.163	0.064	0.634	5.419	-2.205	
0.015	0.002	-1.838	2	0.163	0.064	0.162	5.178	-6.586	
0.021	0.002	-1.879	2	0.163	0.064	0.191	7.381	-6.469	
0.020	0.002	-1.874	2	0.163	0.064	0.181	7.250	-6.482	
0.002	0.000	-1.894	2	0.163	0.064	0.060	7.399	-6.430	
0.001	0.002	-2.007	1	0.163	0.064	0.061	7.122	-1.602	
0.003	0.001	-2.001	1	0.163	0.064	0.106	5.380	-1.626	
0.032	0.002	-1.932	2	0.163	0.064	0.232	6.031	-6.342	
0.060	0.001	-1.997	1	0.163	0.064	0.435	6.523	-1.639	
0.096	0.001	-2.055	1	0.163	0.064	0.577	5.513	-1.433	
0.014	0.003	-2.047	4	0.163	0.064	0.105	5.184	-15.572	
0.017	0.001	-1.938	1	0.163	0.064	0.227	7.139	-1.878	
0.017	0.001	-1.946	2	0.163	0.064	0.170	6.978	-6.315	
0.004	0.002	-1.957	3	0.163	0.064	0.062	6.781	-10.789	
0.066	0.001	-1.933	1	0.163	0.064	0.464	5.486	-1.902	
0.001	0.001	-1.894	1	0.163	0.064	0.064	7.195	-2.081	
0.008	0.001	-1.876	1	0.163	0.064	0.159	5.786	-2.171	
0.049	0.002	-1.932	2	0.163	0.064	0.285	6.611	-6.343	
0.081	0.003	-1.903	1	0.163	0.064	0.510	6.367	-2.039	
0.008	0.001	-1.822	2	0.163	0.064	0.115	6.223	-6.640	
0.014	0.002	-1.945	3	0.163	0.064	0.110	5.153	-10.783	
0.078	0.002	-1.835	2	0.163	0.064	0.380	3.098	-6.596	
0.010	0.002	-1.867	1	0.163	0.064	0.175	7.368	-2.214	
0.003	0.001	-1.881	4	0.163	0.064	0.044	5.889	-15.098	
0.100	0.002	-1.883	1	0.163	0.064	0.572	6.255	-2.136	
0.077	0.004	-1.913	2	0.163	0.064	0.375	4.521	-6.385	
0.026	0.002	-1.774	2	0.163	0.064	0.230	5.547	-6.816	
0.034	0.002	-1.712	1	0.163	0.064	0.329	5.818	-3.178	
0.102	0.001	-1.698	1	0.163	0.064	0.599	5.544	-3.278	
0.046	0.001	-1.771	3	0.163	0.064	0.206	2.000	-10.890	
0.004	0.001	-1.825	1	0.163	0.064	0.109	7.041	-2.440	
0.014	0.002	-1.842	3	0.163	0.064	0.139	2.909	-10.802	
0.046	0.002	-1.859	2	0.163	0.064	0.284	6.827	-6.524	
0.002	0.001	-1.907	3	0.163	0.064	0.038	5.698	-10.777	
0.008	0.002	-1.877	2	0.163	0.064	0.113	7.631	-6.473	
0.010	0.002	-1.838	3	0.163	0.064	0.108	3.929	-10.805	
0.020	0.002	-1.880	2	0.163	0.064	0.165	7.055	-6.466	
0.021	0.002	-1.828	1	0.163	0.064	0.260	6.349	-2.424	
0.003	0.002	-1.711	4	0.163	0.064	0.047	5.877	-14.943	
0.019	0.001	-1.743	2	0.163	0.064	0.183	4.743	-6.949	
0.004	0.002	-1.630	2	0.163	0.064	0.081	6.565	-7.570	
0.033	0.001	-1.549	1	0.163	0.064	0.322	5.840	-4.641	
0.008	0.002	-1.627	2	0.163	0.064	0.119	7.242	-7.591	
0.059	0.002	-1.611	3	0.163	0.064	0.308	2.465	-11.384	
0.003	0.001	-1.533	3	0.163	0.064	0.052	6.984	-11.817	
0.004	0.001	-1.544	1	0.163	0.064	0.111	6.742	-4.696	
0.023	0.001	-1.507	2	0.163	0.064	0.202	4.703	-8.557	
0.002	0.002	-1.539	4	0.163	0.064	0.039	7.297	-15.294	
0.015	0.003	-1.430	4	0.163	0.064	0.115	4.309	-15.900	
0.008	0.003	-1.408	4	0.163	0.064	0.076	5.332	-16.068	
0.053	0.002	-1.341	4	0.163	0.064	0.224	1.089	-16.684	
0.006	0.002	-1.291	4	0.163	0.064	0.067	6.001	-17.268	
0.108	0.001	-1.294	3	0.163	0.064	0.334	2.915	-14.309	
0.303	0.003	-1.404	1	0.163	0.064	1.154	4.583	-6.524	
0.054	0.002	-1.461	3	0.163	0.064	0.254	5.000	-12.364	
0.081	0.003	-1.439	3	0.163	0.064	0.326	4.358	-12.558	
0.035	0.002	-1.341	3	0.163	0.064	0.194	6.063	-13.646	
0.006	0.001	-1.446	3	0.163	0.064	0.081	8.319	-12.490	
0.062	0.002	-1.499	4	0.163	0.064	0.219	3.854	-15.474	
0.091	0.003	-1.670	2	0.163	0.064	0.415	5.003	-7.322	
0.162	0.000	-1.733	1	0.163	0.064	0.780	5.214	-3.022	
0.245	0.001	-1.723	1	0.163	0.064	0.978	5.724	-3.098	
0.142	0.002	-1.702	2	0.163	0.064	0.468	4.025	-7.147	
0.017	0.002	-1.676	2	0.163	0.064	0.161	5.175	-7.292	
0.111	0.002	-1.694	3	0.163	0.064	0.375	0.697	-11.072	
0.002	0.001	-1.821	1	0.163	0.064	0.075	7.126	-2.468	
0.108	0.001	-1.771	2	0.163	0.064	0.448	4.617	-6.828	
0.093	0.002	-1.786	1	0.163	0.064	0.559	5.302	-2.673	
0.109	0.001	-1.836	2	0.163	0.064	0.453	3.708	-6.592	
0.149	0.001	-1.817	1	0.163	0.064	0.720	6.028	-2.486	
0.165	0.002	-1.871	1	0.163	0.064	0.787	5.273	-2.196	
0.123	0.001	-1.903	2	0.163	0.064	0.427	5.730	-6.407	
0.004	0.003	-1.850	3	0.163	0.064	0.064	6.955	-10.796	
0.014	0.001	-1.830	2	0.163	0.064	0.153	5.578	-6.613	
0.151	0.002	-1.908	1	0.163	0.064	0.736	5.030	-2.012	
0.185	0.000	-1.946	1	0.163	0.064	0.844	5.136	-1.845	
0.057	0.000	-1.873	1	0.163	0.064	0.429	4.863	-2.187	
0.019	0.002	-1.838	2	0.163	0.064	0.181	7.433	-6.587	
0.080	0.001	-1.803	1	0.163	0.064	0.523	5.609	-2.572	
0.016	0.003	-1.889	2	0.163	0.064	0.164	7.028	-6.443	
0.071	0.003	-1.884	2	0.163	0.064	0.358	4.630	-6.455	
0.012	0.001	-1.904	1	0.163	0.064	0.196	6.297	-2.032	
0.008	0.001	-1.888	1	0.163	0.064	0.161	6.698	-2.112	
0.021	0.002	-1.892	1	0.163	0.064	0.253	6.067	-2.090	
0.166	0.002	-1.854	1	0.163	0.064	0.766	5.966	-2.281	
0.002	0.001	-1.744	4	0.163	0.064	0.038	6.488	-14.940	
0.321	0.002	-1.601	2	0.163	0.064	0.754	2.561	-7.775	
0.387	0.001	-1.721	3	0.163	0.064	0.788	0.178	-10.997	
0.445	0.002	-1.764	1	0.163	0.064	1.589	4.574	-2.816	
0.456	0.001	-1.754	1	0.163	0.064	1.572	5.251	-2.878	
0.469	0.002	-1.705	1	0.163	0.064	1.613	5.225	-3.229	
0.461	0.001	-1.712	2	0.163	0.064	1.192	3.265	-7.096	
0.515	0.002	-1.810	2	0.163	0.064	1.340	1.953	-6.681	
0.503	0.002	-1.751	1	0.163	0.064	1.757	4.164	-2.903	
