h 	 hh 	 p 	 snp 	 ar 	 war 	 sigma 	 bf 	 like 	 
0.184	0.000	-0.763	2	0.421	0.261	0.837	-4.026	-2.515	
0.068	0.001	-0.675	2	0.421	0.261	0.478	-2.005	-2.504	
0.123	0.000	-0.534	1	0.421	0.261	0.930	-3.694	-1.727	
0.093	0.000	-0.720	1	0.421	0.261	0.802	-3.519	-1.057	
0.005	0.000	-0.474	4	0.421	0.261	0.087	-1.940	-4.091	
0.212	0.000	-0.460	1	0.421	0.261	1.299	-3.989	-2.129	
0.596	0.000	-0.587	1	0.421	0.261	3.019	-4.890	-1.500	
0.698	0.000	-0.429	1	0.421	0.261	2.360	-4.823	-2.331	
0.287	0.000	-0.508	2	0.421	0.261	1.127	-5.331	-2.657	
0.067	0.000	-0.718	1	0.421	0.261	0.416	-3.177	-1.063	
0.338	0.000	-0.609	1	0.421	0.261	1.789	-3.736	-1.411	
0.536	0.000	-0.503	1	0.421	0.261	2.690	-4.256	-1.887	
0.621	0.000	-0.708	1	0.421	0.261	1.988	-4.889	-1.091	
0.069	0.000	-0.435	4	0.421	0.261	0.342	-2.479	-3.920	
0.003	0.000	-0.210	3	0.421	0.261	0.080	-1.245	-3.844	
0.105	0.001	-0.043	4	0.421	0.261	0.428	-3.115	-5.028	
0.014	0.000	-0.392	3	0.421	0.261	0.173	-2.615	-3.365	
0.021	0.000	-0.570	1	0.421	0.261	0.359	-2.734	-1.570	
0.020	0.000	-0.661	1	0.421	0.261	0.361	-2.530	-1.231	
0.407	0.000	-0.633	1	0.421	0.261	2.077	-4.332	-1.326	
0.317	0.000	-0.649	1	0.421	0.261	1.057	-4.210	-1.270	
0.526	0.000	-0.670	1	0.421	0.261	2.637	-4.770	-1.203	
0.080	0.000	-0.708	1	0.421	0.261	0.731	-3.490	-1.090	
0.106	0.000	-0.558	3	0.421	0.261	0.402	-5.627	-3.542	
0.110	0.000	-0.422	1	0.421	0.261	0.874	-3.663	-2.378	
0.036	0.000	-0.569	2	0.421	0.261	0.339	-3.013	-2.568	
0.497	0.000	-0.593	1	0.421	0.261	2.505	-4.725	-1.472	
0.298	0.000	-0.621	1	0.421	0.261	1.011	-4.229	-1.366	
0.647	0.000	-0.650	1	0.421	0.261	3.358	-4.941	-1.269	
0.389	0.000	-0.597	1	0.421	0.261	1.998	-4.479	-1.458	
0.165	0.000	-0.557	2	0.421	0.261	0.783	-2.864	-2.582	
0.001	0.000	-0.761	1	0.421	0.261	0.092	-1.411	-0.952	
0.052	0.000	-0.463	2	0.421	0.261	0.412	-3.550	-2.754	
0.007	0.000	-0.291	4	0.421	0.261	0.087	-3.791	-3.444	
0.106	0.000	-0.294	2	0.421	0.261	0.453	-6.486	-3.515	
0.309	0.000	-0.261	1	0.421	0.261	1.662	-4.266	-3.969	
0.005	0.000	-0.090	4	0.421	0.261	0.071	-3.152	-3.979	
0.032	0.000	-0.210	3	0.421	0.261	0.262	-2.517	-3.844	
0.365	0.000	-0.513	2	0.421	0.261	1.003	-7.793	-2.647	
0.425	0.000	-0.492	1	0.421	0.261	2.136	-4.417	-1.945	
0.006	0.001	-0.404	3	0.421	0.261	0.088	-3.116	-3.365	
0.122	0.000	-0.301	3	0.421	0.261	0.538	-3.174	-3.467	
0.014	0.000	-0.459	2	0.421	0.261	0.210	-1.559	-2.764	
0.104	0.000	-0.462	1	0.421	0.261	0.853	-3.360	-2.115	
0.180	0.000	-0.152	3	0.421	0.261	0.677	-3.076	-4.362	
0.040	0.000	-0.559	2	0.421	0.261	0.364	-2.803	-2.580	
0.173	0.001	-0.311	3	0.421	0.261	0.660	-1.861	-3.445	
0.069	0.001	-0.281	3	0.421	0.261	0.394	-1.276	-3.520	
0.056	0.000	-0.320	4	0.421	0.261	0.256	-3.330	-3.513	
0.111	0.001	-0.306	3	0.421	0.261	0.509	-2.797	-3.455	
0.066	0.001	-0.369	3	0.421	0.261	0.385	-0.846	-3.373	
0.122	0.000	-0.259	3	0.421	0.261	0.538	-0.675	-3.594	
0.051	0.000	-0.406	1	0.421	0.261	0.582	-2.745	-2.494	
0.023	0.000	-0.380	2	0.421	0.261	0.274	-2.168	-3.031	
0.076	0.000	-0.748	2	0.421	0.261	0.507	-2.459	-2.509	
0.001	0.000	-0.573	1	0.421	0.261	0.094	-1.140	-1.554	
0.007	0.000	-0.263	4	0.421	0.261	0.101	-1.739	-3.395	
0.533	0.001	-0.225	3	0.421	0.261	1.544	-5.693	-3.750	
0.124	0.000	-0.241	2	0.421	0.261	0.665	-2.990	-3.966	
0.014	0.000	-0.319	1	0.421	0.261	0.183	-2.568	-3.262	
0.043	0.000	-0.307	3	0.421	0.261	0.306	-2.976	-3.453	
0.058	0.000	-0.447	1	0.421	0.261	0.623	-3.136	-2.208	
0.197	0.000	-0.643	1	0.422	0.261	1.248	-3.892	-1.292	
0.160	0.000	-0.647	1	0.422	0.261	1.102	-3.720	-1.278	
0.212	0.000	-0.519	1	0.422	0.261	1.302	-3.841	-1.801	
0.161	0.000	-0.592	1	0.422	0.261	1.101	-3.615	-1.477	
0.002	0.000	-0.439	1	0.422	0.261	0.114	-1.475	-2.263	
0.010	0.001	-0.423	1	0.422	0.261	0.158	-2.294	-2.368	
0.051	0.000	-0.415	2	0.422	0.261	0.411	-3.164	-2.898	
0.104	0.000	-0.334	1	0.422	0.261	0.861	-3.386	-3.111	
0.032	0.000	-0.350	3	0.422	0.261	0.263	-2.406	-3.387	
0.002	0.000	-0.506	1	0.422	0.261	0.106	-1.333	-1.869	
0.139	0.000	-0.376	1	0.422	0.261	0.625	-3.534	-2.729	
0.287	0.000	-0.458	2	0.422	0.261	1.119	-3.345	-2.767	
0.196	0.000	-0.554	1	0.422	0.261	0.766	-3.686	-1.637	
0.044	0.000	-0.537	1	0.422	0.261	0.540	-1.782	-1.715	
0.027	0.000	-0.362	2	0.422	0.261	0.293	-1.515	-3.116	
0.058	0.000	-0.323	1	0.422	0.261	0.623	-1.706	-3.225	
0.177	0.001	-0.469	2	0.422	0.261	0.611	-5.489	-2.741	
0.015	0.001	-0.284	4	0.422	0.261	0.130	-2.406	-3.429	
0.002	0.001	-0.167	3	0.422	0.261	0.050	-0.786	-4.194	
0.426	0.000	-0.371	2	0.422	0.261	1.520	-4.197	-3.073	
0.395	0.000	-0.442	1	0.422	0.261	2.038	-3.570	-2.240	
0.006	0.000	-0.231	3	0.422	0.261	0.088	-2.593	-3.722	
0.598	0.000	-0.469	1	0.422	0.261	3.026	-4.110	-2.075	
0.720	0.000	-0.495	1	0.422	0.261	4.017	-4.017	-1.926	
0.565	0.000	-0.631	1	0.422	0.261	2.856	-3.427	-1.332	
0.875	0.000	-0.449	1	0.422	0.261	6.624	-4.219	-2.197	
0.134	0.000	-0.413	2	0.422	0.261	0.692	-2.930	-2.905	
0.101	0.000	-0.408	1	0.422	0.261	0.841	-2.057	-2.479	
0.004	0.001	-0.316	2	0.422	0.261	0.119	-0.448	-3.369	
0.057	0.000	-0.521	3	0.422	0.261	0.355	-1.769	-3.475	
0.026	0.000	-0.623	1	0.422	0.261	0.251	-1.929	-1.362	
0.003	0.000	-0.559	1	0.422	0.261	0.142	-0.829	-1.615	
0.430	0.000	-0.563	1	0.422	0.261	2.180	-3.545	-1.599	
0.615	0.000	-0.687	1	0.422	0.261	3.165	-3.775	-1.151	
0.685	0.000	-0.659	1	0.422	0.261	3.697	-4.278	-1.238	
0.874	0.001	-0.603	1	0.422	0.261	6.599	-4.499	-1.434	
0.598	0.000	-0.752	1	0.422	0.261	3.057	-3.863	-0.975	
0.266	0.000	-0.718	1	0.422	0.261	1.509	-3.365	-1.063	
0.012	0.000	-0.751	3	0.422	0.261	0.157	-2.023	-4.044	
0.064	0.001	-0.681	2	0.422	0.261	0.346	-3.768	-2.503	
0.006	0.001	-0.619	2	0.422	0.261	0.132	-1.333	-2.526	
0.075	0.000	-0.765	1	0.422	0.261	0.713	-2.415	-0.943	
0.358	0.000	-0.653	1	0.422	0.262	1.870	-3.485	-1.258	
0.463	0.001	-0.738	1	0.422	0.262	2.331	-3.831	-1.010	
0.158	0.000	-0.572	2	0.422	0.262	0.763	-2.278	-2.564	
0.510	0.000	-0.639	1	0.422	0.262	2.557	-3.789	-1.304	
0.596	0.001	-0.519	1	0.422	0.262	3.063	-4.178	-1.801	
0.818	0.000	-0.367	1	0.422	0.262	5.320	-4.754	-2.805	
0.508	0.000	-0.297	2	0.422	0.262	1.793	-4.742	-3.492	
0.139	0.000	-0.403	2	0.422	0.262	0.707	-2.699	-2.940	
0.121	0.001	-0.251	3	0.422	0.262	0.538	-3.081	-3.626	
0.035	0.000	-0.104	4	0.422	0.262	0.238	-0.981	-3.808	
0.125	0.000	-0.253	2	0.422	0.262	0.671	-2.891	-3.849	
0.018	0.001	-0.244	3	0.422	0.262	0.156	-3.004	-3.657	
0.359	0.000	-0.357	1	0.422	0.262	1.889	-3.146	-2.898	
0.359	0.001	-0.484	2	0.422	0.262	1.322	-2.441	-2.705	
0.174	0.001	-0.283	4	0.422	0.262	0.575	-2.613	-3.427	
0.208	0.001	-0.259	3	0.422	0.262	0.600	-5.789	-3.593	
0.533	0.000	-0.177	3	0.422	0.262	1.544	-4.090	-4.102	
0.023	0.000	-0.265	4	0.422	0.262	0.161	-2.440	-3.398	
0.059	0.000	-0.475	3	0.422	0.262	0.361	-1.859	-3.411	
0.310	0.000	-0.462	1	0.422	0.262	1.664	-3.358	-2.117	
0.228	0.000	-0.382	1	0.422	0.262	0.845	-3.586	-2.682	
0.041	0.001	-0.625	1	0.422	0.262	0.523	-1.473	-1.353	
0.016	0.000	-0.505	2	0.422	0.262	0.228	-1.771	-2.661	
0.323	0.000	-0.665	1	0.422	0.262	1.742	-2.475	-1.218	
0.048	0.001	-0.608	2	0.422	0.262	0.395	-0.569	-2.533	
0.250	0.001	-0.621	2	0.422	0.262	1.027	-2.356	-2.524	
0.015	0.001	-0.646	3	0.422	0.262	0.179	-0.258	-3.744	
0.034	0.002	-0.725	2	0.422	0.262	0.331	0.560	-2.504	
0.417	0.000	-0.579	1	0.422	0.262	2.101	-2.761	-1.532	
0.017	0.000	-0.563	1	0.422	0.262	0.325	-0.757	-1.598	
0.082	0.001	-0.327	1	0.422	0.262	0.747	-2.177	-3.179	
0.193	0.001	-0.502	3	0.422	0.262	0.708	-2.872	-3.446	
0.010	0.000	-0.161	4	0.423	0.262	0.128	-1.085	-3.458	
0.021	0.001	-0.253	3	0.423	0.262	0.172	-3.277	-3.617	
0.072	0.000	-0.211	2	0.423	0.262	0.490	-0.982	-4.306	
0.112	0.001	-0.356	4	0.423	0.262	0.446	-1.797	-3.620	
0.123	0.002	-0.288	4	0.423	0.262	0.469	-1.939	-3.437	
0.151	0.000	-0.368	2	0.423	0.262	0.744	-2.380	-3.086	
0.165	0.002	-0.473	4	0.423	0.262	0.556	-3.127	-4.086	
0.176	0.001	-0.310	4	0.423	0.262	0.578	-3.030	-3.487	
0.050	0.000	-0.388	2	0.423	0.262	0.403	-1.048	-3.001	
0.124	0.000	-0.341	1	0.423	0.262	0.585	-3.730	-3.047	
0.005	0.000	-0.305	2	0.423	0.262	0.130	-0.797	-3.442	
0.261	0.000	-0.446	1	0.423	0.262	1.488	-2.888	-2.215	
0.100	0.001	-0.350	2	0.423	0.262	0.593	-2.743	-3.174	
0.130	0.001	-0.236	3	0.423	0.262	0.557	-3.482	-3.693	
0.020	0.000	-0.213	4	0.423	0.262	0.178	-1.860	-3.367	
0.006	0.000	-0.143	3	0.423	0.262	0.115	-1.613	-4.468	
0.376	0.000	-0.399	2	0.423	0.262	1.379	-4.109	-2.956	
0.086	0.000	-0.450	2	0.423	0.262	0.540	-2.472	-2.788	
0.011	0.000	-0.356	3	0.423	0.262	0.151	-2.224	-3.382	
0.419	0.000	-0.481	1	0.423	0.262	2.127	-3.629	-2.005	
0.393	0.000	-0.514	1	0.423	0.262	1.999	-3.759	-1.828	
0.334	0.000	-0.498	1	0.423	0.262	1.786	-3.274	-1.910	
0.501	0.000	-0.369	2	0.423	0.262	1.767	-6.079	-3.081	
0.249	0.000	-0.438	1	0.423	0.262	1.441	-3.029	-2.271	
0.003	0.000	-0.557	1	0.423	0.262	0.148	-0.804	-1.625	
0.124	0.000	-0.540	3	0.423	0.262	0.546	-2.722	-3.508	
0.216	0.000	-0.681	1	0.423	0.262	1.317	-3.080	-1.169	
0.622	0.000	-0.639	1	0.423	0.262	3.213	-3.870	-1.305	
0.558	0.000	-0.538	1	0.423	0.262	2.817	-3.779	-1.709	
0.587	0.001	-0.682	1	0.423	0.262	2.989	-3.354	-1.164	
0.921	0.000	-0.535	1	0.423	0.262	8.615	-4.000	-1.723	
0.507	0.001	-0.621	2	0.423	0.262	1.793	-2.977	-2.524	
0.739	0.000	-0.639	1	0.423	0.262	4.211	-3.179	-1.304	
0.871	0.000	-0.578	1	0.423	0.262	6.512	-3.522	-1.533	
0.716	0.000	-0.679	1	0.423	0.262	3.983	-3.199	-1.174	
0.823	0.001	-0.734	1	0.423	0.262	5.408	-3.324	-1.020	
0.594	0.001	-0.764	1	0.423	0.262	3.035	-2.246	-0.945	
0.561	0.000	-0.749	1	0.423	0.262	2.835	-2.251	-0.981	
0.501	0.001	-0.567	1	0.423	0.262	2.513	-2.307	-1.579	
0.639	0.000	-0.526	1	0.423	0.262	3.354	-2.610	-1.770	
0.539	0.001	-0.577	1	0.423	0.262	2.709	-2.233	-1.537	
0.513	0.001	-0.465	1	0.423	0.262	2.573	-2.791	-2.097	
0.004	0.000	-0.628	2	0.423	0.262	0.114	0.357	-2.520	
0.031	0.000	-0.433	2	0.423	0.262	0.319	-0.824	-2.838	
0.088	0.000	-0.193	3	0.423	0.262	0.449	-2.473	-3.966	
0.171	0.001	-0.311	3	0.423	0.262	0.657	-1.310	-3.444	
0.017	0.001	-0.210	3	0.423	0.262	0.193	-0.669	-3.846	
0.002	0.000	-0.257	2	0.423	0.262	0.052	-0.174	-3.814	
0.138	0.000	-0.422	1	0.423	0.262	0.621	-3.441	-2.376	
0.147	0.001	-0.338	1	0.423	0.262	1.042	-0.974	-3.073	
0.386	0.000	-0.290	1	0.423	0.262	1.985	-2.079	-3.601	
0.319	0.000	-0.493	1	0.423	0.262	1.714	-2.316	-1.941	
0.002	0.000	-0.404	2	0.423	0.262	0.086	0.247	-2.939	
0.109	0.001	-0.513	3	0.423	0.262	0.504	-2.490	-3.462	
0.050	0.001	-0.416	2	0.423	0.262	0.404	-1.920	-2.895	
0.259	0.001	-0.512	2	0.423	0.262	1.048	-3.628	-2.649	
0.008	0.000	-0.334	2	0.423	0.262	0.162	-0.766	-3.259	
0.001	0.000	-0.289	4	0.423	0.262	0.035	-0.333	-3.439	
0.013	0.001	-0.620	2	0.423	0.262	0.202	-1.663	-2.525	
0.043	0.000	-0.531	1	0.423	0.262	0.328	-2.641	-1.743	
0.114	0.000	-0.544	2	0.423	0.262	0.635	-3.129	-2.598	
0.262	0.000	-0.348	2	0.423	0.262	1.051	-4.343	-3.183	
0.728	0.001	-0.287	1	0.423	0.263	4.119	-3.492	-3.634	
0.218	0.000	-0.479	1	0.423	0.263	1.322	-2.679	-2.015	
0.033	0.000	-0.750	3	0.423	0.263	0.266	-1.582	-4.040	
0.023	0.000	-0.728	1	0.423	0.263	0.385	-1.285	-1.035	
0.475	0.000	-0.724	2	0.423	0.263	1.690	-5.032	-2.504	
0.174	0.000	-0.535	2	0.423	0.263	0.813	-2.681	-2.611	
0.064	0.000	-0.564	1	0.423	0.263	0.406	-2.404	-1.593	
0.041	0.000	-0.284	1	0.423	0.263	0.520	-2.077	-3.668	
0.122	0.000	-0.501	2	0.424	0.263	0.662	-3.195	-2.670	
0.065	0.000	-0.478	1	0.424	0.263	0.652	-2.526	-2.023	
0.307	0.001	-0.695	1	0.424	0.263	1.668	-2.975	-1.128	
0.024	0.002	-0.747	1	0.424	0.263	0.246	-1.217	-0.985	
0.120	0.001	-0.652	2	0.424	0.263	0.654	-1.653	-2.510	
0.498	0.000	-0.721	1	0.424	0.263	2.497	-3.672	-1.055	
0.328	0.000	-0.774	2	0.424	0.263	1.237	-4.946	-2.519	
0.012	0.000	-0.644	2	0.424	0.263	0.193	-1.578	-2.513	
0.030	0.000	-0.351	4	0.424	0.263	0.219	-2.276	-3.604	
0.640	0.001	-0.681	1	0.424	0.263	3.343	-4.180	-1.168	
0.036	0.000	-0.529	1	0.424	0.263	0.299	-1.796	-1.754	
0.114	0.000	-0.383	1	0.424	0.263	0.900	-2.485	-2.673	
0.043	0.000	-0.583	1	0.424	0.263	0.330	-2.461	-1.514	
0.046	0.001	-0.275	3	0.424	0.263	0.317	-2.871	-3.538	
0.048	0.000	-0.310	2	0.424	0.263	0.295	-3.992	-3.407	
0.042	0.001	-0.181	2	0.424	0.263	0.371	-0.906	-4.723	
0.010	0.000	-0.129	3	0.424	0.263	0.143	-0.563	-4.670	
0.007	0.001	-0.245	2	0.424	0.263	0.152	-0.804	-3.929	
0.153	0.000	-0.125	3	0.424	0.263	0.613	-1.635	-4.730	
0.005	0.000	-0.248	3	0.424	0.263	0.106	-0.672	-3.641	
0.263	0.000	-0.312	1	0.424	0.263	1.482	-3.085	-3.340	
0.278	0.001	-0.346	2	0.424	0.263	1.096	-0.481	-3.194	
0.685	0.000	-0.521	1	0.424	0.263	3.663	-3.826	-1.793	
0.215	0.001	-0.573	2	0.424	0.263	0.923	-0.054	-2.564	
0.040	0.001	-0.662	2	0.424	0.263	0.362	0.370	-2.507	
0.163	0.001	-0.404	2	0.424	0.263	0.779	0.611	-2.938	
0.343	0.001	-0.362	2	0.424	0.263	1.276	-0.236	-3.113	
0.342	0.001	-0.293	2	0.424	0.263	1.273	-0.395	-3.522	
0.007	0.000	-0.339	1	0.424	0.263	0.209	-1.360	-3.067	
0.324	0.001	-0.395	4	0.424	0.263	0.866	-3.748	-3.759	
0.413	0.000	-0.311	3	0.424	0.263	1.214	-3.926	-3.445	
0.458	0.000	-0.312	1	0.424	0.263	1.428	-4.316	-3.341	
0.071	0.000	-0.337	2	0.424	0.263	0.493	-3.786	-3.243	
0.202	0.000	-0.148	4	0.424	0.263	0.531	-6.886	-3.505	
0.035	0.000	-0.248	1	0.424	0.263	0.476	-2.724	-4.157	
0.085	0.000	-0.187	4	0.424	0.263	0.381	-2.694	-3.393	
0.021	0.000	-0.354	1	0.424	0.263	0.365	-2.373	-2.925	
0.056	0.000	-0.697	3	0.424	0.263	0.352	-2.963	-3.882	
0.791	0.000	-0.713	1	0.424	0.263	4.909	-5.218	-1.077	
0.636	0.000	-0.770	1	0.424	0.263	3.310	-4.923	-0.932	
0.772	0.000	-0.756	1	0.424	0.263	4.609	-5.250	-0.963	
0.450	0.000	-0.711	2	0.424	0.263	1.596	-3.978	-2.502	
0.421	0.000	-0.426	1	0.424	0.263	2.135	-4.444	-2.350	
0.503	0.000	-0.522	1	0.424	0.263	2.522	-4.450	-1.788	
0.009	0.000	-0.318	2	0.424	0.263	0.166	-2.303	-3.352	
0.009	0.000	-0.321	1	0.424	0.263	0.240	-2.254	-3.241	
0.568	0.000	-0.439	1	0.424	0.263	2.848	-4.727	-2.265	
0.027	0.000	-0.721	2	0.424	0.263	0.294	-3.098	-2.504	
0.015	0.001	-0.550	3	0.424	0.263	0.145	-3.546	-3.526	
0.009	0.000	-0.510	4	0.424	0.263	0.121	-2.126	-4.260	
0.010	0.000	-0.686	1	0.424	0.263	0.251	-2.264	-1.155	
0.057	0.000	-0.752	2	0.424	0.263	0.436	-2.860	-2.511	
0.027	0.000	-0.685	1	0.424	0.263	0.418	-2.696	-1.155	
0.297	0.001	-0.555	1	0.424	0.263	1.638	-4.031	-1.631	
0.197	0.000	-0.717	1	0.424	0.263	1.240	-3.933	-1.066	
0.153	0.000	-0.529	2	0.424	0.263	0.755	-4.317	-2.620	
0.251	0.000	-0.619	2	0.424	0.263	0.764	-7.365	-2.525	
0.007	0.000	-0.515	1	0.424	0.263	0.205	-2.016	-1.822	
0.008	0.000	-0.488	2	0.424	0.263	0.161	-1.888	-2.697	
0.475	0.000	-0.642	1	0.424	0.263	1.476	-4.608	-1.293	
0.696	0.000	-0.704	1	0.424	0.263	3.799	-5.009	-1.103	
0.588	0.000	-0.695	1	0.424	0.263	2.993	-4.712	-1.128	
0.589	0.000	-0.699	1	0.424	0.263	2.998	-4.768	-1.114	
0.401	0.001	-0.655	1	0.424	0.263	2.050	-4.251	-1.250	
0.422	0.000	-0.762	2	0.424	0.263	1.509	-1.845	-2.514	
0.329	0.000	-0.628	2	0.424	0.263	1.237	-1.605	-2.520	
0.017	0.001	-0.722	2	0.424	0.263	0.233	-2.832	-2.504	
0.132	0.000	-0.519	2	0.424	0.263	0.687	-1.189	-2.637	
0.108	0.001	-0.528	2	0.424	0.263	0.615	-0.906	-2.623	
0.308	0.001	-0.527	2	0.424	0.263	1.177	-1.646	-2.624	
0.134	0.000	-0.614	2	0.424	0.263	0.694	-1.178	-2.528	
0.010	0.000	-0.648	4	0.424	0.263	0.127	-1.650	-4.984	
0.019	0.000	-0.698	1	0.424	0.263	0.346	-2.614	-1.119	
0.110	0.000	-0.549	1	0.424	0.263	0.872	-3.613	-1.658	
0.029	0.000	-0.583	1	0.424	0.263	0.434	-2.612	-1.513	
0.002	0.000	-0.614	1	0.424	0.263	0.096	-1.425	-1.393	
0.225	0.000	-0.701	1	0.424	0.263	1.350	-4.054	-1.109	
0.022	0.000	-0.404	3	0.424	0.263	0.217	-2.735	-3.365	
0.086	0.001	-0.541	2	0.424	0.263	0.543	-3.311	-2.603	
0.418	0.000	-0.627	1	0.424	0.263	2.128	-4.510	-1.346	
0.030	0.000	-0.735	1	0.424	0.263	0.443	-2.819	-1.017	
0.018	0.000	-0.754	1	0.424	0.263	0.340	-2.409	-0.969	
0.057	0.000	-0.635	2	0.424	0.263	0.435	-2.406	-2.517	
0.353	0.000	-0.733	2	0.424	0.263	1.304	-3.046	-2.506	
0.229	0.000	-0.654	3	0.424	0.263	0.787	-2.770	-3.765	
0.276	0.000	-0.761	2	0.424	0.263	1.089	-1.538	-2.514	
0.046	0.000	-0.250	3	0.424	0.263	0.316	-1.890	-3.632	
0.002	0.000	-0.521	2	0.424	0.263	0.060	-2.377	-2.633	
0.002	0.000	-0.571	1	0.424	0.263	0.123	-1.683	-1.565	
0.006	0.000	-0.301	2	0.424	0.263	0.140	-2.331	-3.465	
0.010	0.000	-0.305	1	0.424	0.263	0.255	-2.444	-3.419	
0.137	0.001	-0.287	3	0.424	0.263	0.574	-2.168	-3.502	
0.043	0.001	-0.752	3	0.424	0.263	0.305	-1.891	-4.046	
0.106	0.000	-0.628	2	0.424	0.263	0.610	-3.171	-2.520	
0.087	0.000	-0.757	1	0.424	0.263	0.480	-3.041	-0.961	
0.058	0.000	-0.675	2	0.424	0.263	0.438	-0.825	-2.504	
0.056	0.000	-0.698	1	0.424	0.263	0.379	-2.736	-1.119	
0.007	0.000	-0.690	1	0.424	0.263	0.213	-2.265	-1.142	
0.333	0.000	-0.695	1	0.424	0.263	1.780	-4.383	-1.126	
0.291	0.001	-0.651	2	0.424	0.263	1.130	-2.019	-2.510	
0.644	0.001	-0.665	2	0.424	0.263	2.373	-3.504	-2.506	
0.103	0.000	-0.595	1	0.424	0.263	0.527	-3.204	-1.467	
0.518	0.000	-0.711	1	0.424	0.263	2.601	-4.650	-1.082	
0.207	0.000	-0.648	2	0.424	0.263	0.675	-6.914	-2.511	
0.283	0.000	-0.647	1	0.424	0.263	0.976	-3.870	-1.277	
0.005	0.000	-0.673	1	0.424	0.263	0.185	-2.135	-1.192	
0.029	0.000	-0.629	3	0.424	0.263	0.251	-2.967	-3.701	
0.007	0.000	-0.702	1	0.424	0.263	0.208	-2.238	-1.108	
0.228	0.000	-0.603	1	0.424	0.263	1.360	-4.077	-1.436	
0.026	0.000	-0.700	1	0.424	0.263	0.409	-2.789	-1.112	
0.070	0.000	-0.745	1	0.424	0.263	0.690	-3.170	-0.991	
0.002	0.000	-0.743	1	0.424	0.263	0.104	-1.355	-0.996	
0.028	0.000	-0.700	1	0.424	0.263	0.425	-2.753	-1.114	
0.012	0.000	-0.652	1	0.424	0.263	0.272	-2.289	-1.260	
0.005	0.000	-0.716	2	0.424	0.263	0.128	-1.739	-2.503	
0.060	0.000	-0.728	1	0.424	0.263	0.630	-3.065	-1.036	
0.198	0.000	-0.769	1	0.424	0.263	1.244	-3.837	-0.933	
0.007	0.000	-0.712	1	0.424	0.263	0.206	-2.111	-1.078	
0.167	0.000	-0.529	1	0.424	0.263	1.123	-3.843	-1.755	
0.183	0.000	-0.646	1	0.424	0.263	1.185	-3.985	-1.282	
0.024	0.000	-0.629	2	0.424	0.263	0.275	-3.312	-2.520	
0.200	0.000	-0.381	2	0.424	0.263	0.887	-5.253	-3.027	
0.090	0.000	-0.326	1	0.424	0.263	0.791	-3.570	-3.191	
0.005	0.000	-0.292	1	0.424	0.263	0.173	-1.999	-3.572	
0.015	0.000	-0.182	4	0.424	0.263	0.131	-4.678	-3.401	
0.001	0.000	-0.415	1	0.424	0.263	0.086	-1.380	-2.430	
0.017	0.000	-0.457	2	0.424	0.263	0.233	-2.749	-2.769	
0.043	0.000	-0.370	2	0.424	0.263	0.377	-3.362	-3.075	
0.279	0.000	-0.687	1	0.424	0.263	1.545	-4.230	-1.151	
0.186	0.000	-0.756	1	0.424	0.263	0.742	-3.911	-0.964	
0.258	0.001	-0.589	1	0.424	0.263	1.479	-4.123	-1.488	
0.005	0.000	-0.757	1	0.425	0.263	0.169	-1.857	-0.961	
0.035	0.000	-0.509	1	0.425	0.263	0.475	-2.870	-1.855	
0.218	0.000	-0.432	1	0.425	0.264	1.332	-3.897	-2.310	
0.035	0.000	-0.521	3	0.425	0.264	0.275	-1.641	-3.475	
0.007	0.000	-0.394	1	0.425	0.264	0.215	-2.122	-2.581	
0.029	0.000	-0.367	3	0.425	0.264	0.249	-3.114	-3.374	
0.466	0.000	-0.335	3	0.425	0.264	1.090	-9.992	-3.404	
0.367	0.000	-0.552	2	0.425	0.264	1.343	-3.511	-2.588	
0.693	0.000	-0.507	1	0.425	0.264	3.791	-5.134	-1.862	
0.412	0.000	-0.611	1	0.425	0.264	2.111	-4.552	-1.404	
0.170	0.000	-0.621	1	0.425	0.264	1.135	-3.924	-1.368	
0.190	0.001	-0.115	4	0.425	0.264	0.606	-2.563	-3.707	
0.003	0.000	-0.199	4	0.425	0.264	0.072	-1.764	-3.376	
0.146	0.001	-0.315	2	0.425	0.264	0.732	-1.370	-3.376	
0.376	0.001	-0.321	3	0.425	0.264	1.122	-2.832	-3.426	
0.446	0.001	-0.303	2	0.425	0.264	1.582	-1.696	-3.450	
0.423	0.001	-0.440	2	0.425	0.264	1.510	-1.660	-2.818	
0.136	0.001	-0.338	3	0.425	0.264	0.574	-1.205	-3.401	
0.135	0.001	-0.316	2	0.425	0.264	0.697	-1.092	-3.364	
0.022	0.000	-0.159	4	0.425	0.264	0.188	-3.068	-3.463	
0.061	0.001	-0.209	3	0.425	0.264	0.368	-1.955	-3.849	
0.001	0.001	-0.176	4	0.425	0.264	0.041	-1.414	-3.414	
0.016	0.000	-0.265	3	0.425	0.264	0.187	-2.731	-3.572	
0.032	0.001	-0.139	4	0.425	0.264	0.228	-1.854	-3.552	
0.014	0.000	-0.175	4	0.425	0.264	0.127	-4.279	-3.417	
0.385	0.000	-0.130	3	0.425	0.264	1.142	-3.767	-4.657	
0.339	0.000	-0.208	3	0.425	0.264	1.033	-6.110	-3.853	
0.122	0.000	-0.106	3	0.425	0.264	0.539	-2.750	-5.086	
0.062	0.001	-0.197	3	0.425	0.264	0.371	-1.920	-3.935	
0.237	0.000	-0.339	1	0.425	0.264	1.383	-3.931	-3.066	
